Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) ,,,,,
 07/05  23:00:00,0,0,144965.52,197568,,,,,
 07/05  24:00:00,0,0,72482.76,197568,,,,,
 07/06  01:00:00,0,0,72482.76,197568,,,,,
 07/06  02:00:00,0,0,72482.76,197568,,,,,
 07/06  03:00:00,0,0,72482.76,197568,,,,,
 07/06  04:00:00,0,0,72482.76,197568,,,,,
 07/06  05:00:00,0,0,72482.76,197568,,,,,
 07/06  06:00:00,254682.9979,0,144965.52,197568,,,,,
 07/06  07:00:00,197841.1842,0,144965.52,197568,,,,,
 07/06  08:00:00,0,0,434896.56,197568,,,,,
 07/06  09:00:00,0,0,1304689.68,444528,,,,,
 07/06  10:00:00,0,313736.0582,1304689.68,444528,,,,,
 07/06  11:00:00,0,1301935.351,1304689.68,444528,,,,,
 07/06  12:00:00,0,2316525.396,1304689.68,444528,,,,,
 07/06  13:00:00,0,2771588.958,1304689.68,395136,,,,,
 07/06  14:00:00,0,3302670.266,1304689.68,444528,,,,,
 07/06  15:00:00,0,3466901.592,1304689.68,444528,,,,,
 07/06  16:00:00,0,3510934.768,1304689.68,444528,,,,,
 07/06  17:00:00,0,3379423.938,1304689.68,444528,,,,,
 07/06  18:00:00,0,2720259.851,1014758.64,395136,,,,,
 07/06  19:00:00,0,1927687.123,724827.6,296352,,,,,
 07/06  20:00:00,0,1417635.793,724827.6,296352,,,,,
 07/06  21:00:00,0,624255.2547,434896.56,246960,,,,,
 07/06  22:00:00,0,157439.0345,434896.56,246960,,,,,
 07/06  23:00:00,0,0,144965.52,197568,,,,,
 07/06  24:00:00,0,0,72482.76,197568,,,,,
 07/07  01:00:00,0,0,72482.76,148176,,,,,
 07/07  02:00:00,0,0,72482.76,148176,,,,,
 07/07  03:00:00,0,0,72482.76,148176,,,,,
 07/07  04:00:00,0,0,72482.76,148176,,,,,
 07/07  05:00:00,0,0,72482.76,148176,,,,,
 07/07  06:00:00,0,0,72482.76,148176,,,,,
 07/07  07:00:00,253707.9355,0,144965.52,197568,,,,,
 07/07  08:00:00,21540.15259,0,144965.52,197568,,,,,
 07/07  09:00:00,0,0,724827.6,246960,,,,,
 07/07  10:00:00,0,0,724827.6,246960,,,,,
 07/07  11:00:00,0,473412.9766,724827.6,246960,,,,,
 07/07  12:00:00,0,1513461.96,724827.6,246960,,,,,
 07/07  13:00:00,0,2692779.805,724827.6,246960,,,,,
 07/07  14:00:00,0,3275876.847,724827.6,246960,,,,,
 07/07  15:00:00,0,2543777.294,217448.28,172872,,,,,
 07/07  16:00:00,0,2200956.548,217448.28,172872,,,,,
 07/07  17:00:00,0,1941890.945,217448.28,172872,,,,,
 07/07  18:00:00,0,1463478.429,72482.76,148176,,,,,
 07/07  19:00:00,0,0,72482.76,148176,,,,,
 07/07  20:00:00,0,0,72482.76,148176,,,,,
 07/07  21:00:00,0,0,72482.76,148176,,,,,
 07/07  22:00:00,0,0,72482.76,148176,,,,,
 07/07  23:00:00,0,0,72482.76,148176,,,,,
 07/07  24:00:00,0,0,72482.76,148176,,,,,
 07/08  01:00:00,0,0,72482.76,148176,,,,,
 07/08  02:00:00,0,0,72482.76,148176,,,,,
 07/08  03:00:00,0,0,72482.76,148176,,,,,
 07/08  04:00:00,0,0,72482.76,148176,,,,,
 07/08  05:00:00,0,0,72482.76,148176,,,,,
 07/08  06:00:00,0,0,72482.76,148176,,,,,
 07/08  07:00:00,0,0,72482.76,148176,,,,,
 07/08  08:00:00,0,0,72482.76,148176,,,,,
 07/08  09:00:00,0,0,72482.76,148176,,,,,
 07/08  10:00:00,0,0,72482.76,148176,,,,,
 07/08  11:00:00,0,0,72482.76,148176,,,,,
 07/08  12:00:00,0,0,72482.76,148176,,,,,
 07/08  13:00:00,0,0,72482.76,148176,,,,,
 07/08  14:00:00,0,0,72482.76,148176,,,,,
 07/08  15:00:00,0,0,72482.76,148176,,,,,
 07/08  16:00:00,0,0,72482.76,148176,,,,,
 07/08  17:00:00,0,0,72482.76,148176,,,,,
 07/08  18:00:00,0,0,72482.76,148176,,,,,
 07/08  19:00:00,0,0,72482.76,148176,,,,,
 07/08  20:00:00,0,0,72482.76,148176,,,,,
 07/08  21:00:00,0,0,72482.76,148176,,,,,
 07/08  22:00:00,0,0,72482.76,148176,,,,,
 07/08  23:00:00,0,0,72482.76,148176,,,,,
 07/08  24:00:00,0,0,72482.76,148176,,,,,
 07/09  01:00:00,0,0,72482.76,197568,,,,,
 07/09  02:00:00,0,0,72482.76,197568,,,,,
 07/09  03:00:00,0,0,72482.76,197568,,,,,
 07/09  04:00:00,0,0,72482.76,197568,,,,,
 07/09  05:00:00,0,0,72482.76,197568,,,,,
 07/09  06:00:00,0,0,144965.52,197568,,,,,
 07/09  07:00:00,0,0,144965.52,197568,,,,,
 07/09  08:00:00,0,0,434896.56,197568,,,,,
 07/09  09:00:00,0,0,1304689.68,444528,,,,,
 07/09  10:00:00,0,518791.4756,1304689.68,444528,,,,,
 07/09  11:00:00,0,1663100.398,1304689.68,444528,,,,,
 07/09  12:00:00,0,2953551.901,1304689.68,444528,,,,,
 07/09  13:00:00,0,3776238.594,1304689.68,395136,,,,,
 07/09  14:00:00,0,5095670.658,1304689.68,444528,,,,,
 07/09  15:00:00,0,5349237.959,1304689.68,444528,,,,,
 07/09  16:00:00,0,5196497.015,1304689.68,444528,,,,,
 07/09  17:00:00,0,4962686.094,1304689.68,444528,,,,,
 07/09  18:00:00,0,4076369.99,1014758.64,395136,,,,,
 07/09  19:00:00,0,2985143.33,724827.6,296352,,,,,
 07/09  20:00:00,0,2406289.566,724827.6,296352,,,,,
 07/09  21:00:00,0,1436647.673,434896.56,246960,,,,,
 07/09  22:00:00,0,1020256.329,434896.56,246960,,,,,
 07/09  23:00:00,0,0,144965.52,197568,,,,,
 07/09  24:00:00,0,0,72482.76,197568,,,,,
 07/10  01:00:00,0,0,72482.76,197568,,,,,
 07/10  02:00:00,0,0,72482.76,197568,,,,,
 07/10  03:00:00,0,0,72482.76,197568,,,,,
 07/10  04:00:00,0,0,72482.76,197568,,,,,
 07/10  05:00:00,0,0,72482.76,197568,,,,,
 07/10  06:00:00,0,0,144965.52,197568,,,,,
 07/10  07:00:00,0,0,144965.52,197568,,,,,
 07/10  08:00:00,0,0,434896.56,197568,,,,,
 07/10  09:00:00,0,936358.0506,1304689.68,444528,,,,,
 07/10  10:00:00,0,1855462.018,1304689.68,444528,,,,,
 07/10  11:00:00,0,2672625.966,1304689.68,444528,,,,,
 07/10  12:00:00,0,3467304.613,1304689.68,444528,,,,,
 07/10  13:00:00,0,3892895.625,1304689.68,395136,,,,,
 07/10  14:00:00,0,4530150.105,1304689.68,444528,,,,,
 07/10  15:00:00,0,4417087.781,1304689.68,444528,,,,,
 07/10  16:00:00,0,4190702.177,1304689.68,444528,,,,,
 07/10  17:00:00,0,4030588.022,1304689.68,444528,,,,,
 07/10  18:00:00,0,3374398.354,1014758.64,395136,,,,,
 07/10  19:00:00,0,2528912.492,724827.6,296352,,,,,
 07/10  20:00:00,0,2006727.518,724827.6,296352,,,,,
 07/10  21:00:00,0,1091556.263,434896.56,246960,,,,,
 07/10  22:00:00,0,645716.0434,434896.56,246960,,,,,
 07/10  23:00:00,0,0,144965.52,197568,,,,,
 07/10  24:00:00,0,0,72482.76,197568,,,,,
 07/11  01:00:00,0,0,72482.76,197568,,,,,
 07/11  02:00:00,0,0,72482.76,197568,,,,,
 07/11  03:00:00,0,0,72482.76,197568,,,,,
 07/11  04:00:00,0,0,72482.76,197568,,,,,
 07/11  05:00:00,0,0,72482.76,197568,,,,,
 07/11  06:00:00,0,0,144965.52,197568,,,,,
 07/11  07:00:00,0,0,144965.52,197568,,,,,
 07/11  08:00:00,0,0,434896.56,197568,,,,,
 07/11  09:00:00,0,154070.8245,1304689.68,444528,,,,,
 07/11  10:00:00,0,1013491.097,1304689.68,444528,,,,,
 07/11  11:00:00,0,2036348.657,1304689.68,444528,,,,,
 07/11  12:00:00,0,3094488.654,1304689.68,444528,,,,,
 07/11  13:00:00,0,3766602.149,1304689.68,395136,,,,,
 07/11  14:00:00,0,4689551.938,1304689.68,444528,,,,,
 07/11  15:00:00,0,4821683.567,1304689.68,444528,,,,,
 07/11  16:00:00,0,4813467.189,1304689.68,444528,,,,,
 07/11  17:00:00,0,4582031.597,1304689.68,444528,,,,,
 07/11  18:00:00,0,3610111.426,1014758.64,395136,,,,,
 07/11  19:00:00,0,2481461.389,724827.6,296352,,,,,
 07/11  20:00:00,0,1824738.797,724827.6,296352,,,,,
 07/11  21:00:00,0,945411.6311,434896.56,246960,,,,,
 07/11  22:00:00,0,490620.4782,434896.56,246960,,,,,
 07/11  23:00:00,0,0,144965.52,197568,,,,,
 07/11  24:00:00,0,0,72482.76,197568,,,,,
 07/12  01:00:00,0,0,72482.76,197568,,,,,
 07/12  02:00:00,0,0,72482.76,197568,,,,,
 07/12  03:00:00,0,0,72482.76,197568,,,,,
 07/12  04:00:00,0,0,72482.76,197568,,,,,
 07/12  05:00:00,0,0,72482.76,197568,,,,,
 07/12  06:00:00,0,0,144965.52,197568,,,,,
 07/12  07:00:00,0,0,144965.52,197568,,,,,
 07/12  08:00:00,0,0,434896.56,197568,,,,,
 07/12  09:00:00,0,0,1304689.68,444528,,,,,
 07/12  10:00:00,0,691539.8676,1304689.68,444528,,,,,
 07/12  11:00:00,0,1882142.842,1304689.68,444528,,,,,
 07/12  12:00:00,0,3141447.523,1304689.68,444528,,,,,
 07/12  13:00:00,0,3892923.62,1304689.68,395136,,,,,
 07/12  14:00:00,0,4744972.158,1304689.68,444528,,,,,
 07/12  15:00:00,0,4707898.207,1304689.68,444528,,,,,
 07/12  16:00:00,0,4325141.534,1304689.68,444528,,,,,
 07/12  17:00:00,0,4054836.69,1304689.68,444528,,,,,
 07/12  18:00:00,0,3442239.155,1014758.64,395136,,,,,
 07/12  19:00:00,0,2618696.858,724827.6,296352,,,,,
 07/12  20:00:00,0,2028101.438,724827.6,296352,,,,,
 07/12  21:00:00,0,1014899.219,434896.56,246960,,,,,
 07/12  22:00:00,0,451172.2854,434896.56,246960,,,,,
 07/12  23:00:00,0,0,144965.52,197568,,,,,
 07/12  24:00:00,0,0,72482.76,197568,,,,,
 07/13  01:00:00,0,0,72482.76,197568,,,,,
 07/13  02:00:00,0,0,72482.76,197568,,,,,
 07/13  03:00:00,0,0,72482.76,197568,,,,,
 07/13  04:00:00,0,0,72482.76,197568,,,,,
 07/13  05:00:00,0,0,72482.76,197568,,,,,
 07/13  06:00:00,0,0,144965.52,197568,,,,,
 07/13  07:00:00,0,0,144965.52,197568,,,,,
 07/13  08:00:00,0,0,434896.56,197568,,,,,
 07/13  09:00:00,0,0,1304689.68,444528,,,,,
 07/13  10:00:00,0,590171.4958,1304689.68,444528,,,,,
 07/13  11:00:00,0,1681367.666,1304689.68,444528,,,,,
 07/13  12:00:00,0,2873592.046,1304689.68,444528,,,,,
 07/13  13:00:00,0,3614552.843,1304689.68,395136,,,,,
 07/13  14:00:00,0,4519336.619,1304689.68,444528,,,,,
 07/13  15:00:00,0,4631891.716,1304689.68,444528,,,,,
 07/13  16:00:00,0,4585344.886,1304689.68,444528,,,,,
 07/13  17:00:00,0,4434172.487,1304689.68,444528,,,,,
 07/13  18:00:00,0,3576564.487,1014758.64,395136,,,,,
 07/13  19:00:00,0,2487296.349,724827.6,296352,,,,,
 07/13  20:00:00,0,1867349.003,724827.6,296352,,,,,
 07/13  21:00:00,0,991436.1025,434896.56,246960,,,,,
 07/13  22:00:00,0,566297.3456,434896.56,246960,,,,,
 07/13  23:00:00,0,0,144965.52,197568,,,,,
 07/13  24:00:00,0,0,72482.76,197568,,,,,
 07/14  01:00:00,0,0,72482.76,148176,,,,,
 07/14  02:00:00,0,0,72482.76,148176,,,,,
 07/14  03:00:00,0,0,72482.76,148176,,,,,
 07/14  04:00:00,0,0,72482.76,148176,,,,,
 07/14  05:00:00,0,0,72482.76,148176,,,,,
 07/14  06:00:00,0,0,72482.76,148176,,,,,
 07/14  07:00:00,0,0,144965.52,197568,,,,,
 07/14  08:00:00,0,0,144965.52,197568,,,,,
 07/14  09:00:00,0,0,724827.6,246960,,,,,
 07/14  10:00:00,0,249773.3742,724827.6,246960,,,,,
 07/14  11:00:00,0,1058563.425,724827.6,246960,,,,,
 07/14  12:00:00,0,1997291.399,724827.6,246960,,,,,
 07/14  13:00:00,0,2820185.839,724827.6,246960,,,,,
 07/14  14:00:00,0,3320788.317,724827.6,246960,,,,,
 07/14  15:00:00,0,2689543.791,217448.28,172872,,,,,
 07/14  16:00:00,0,2402930.188,217448.28,172872,,,,,
 07/14  17:00:00,0,2179585.528,217448.28,172872,,,,,
 07/14  18:00:00,0,1667463.313,72482.76,148176,,,,,
 07/14  19:00:00,0,0,72482.76,148176,,,,,
 07/14  20:00:00,0,0,72482.76,148176,,,,,
 07/14  21:00:00,0,0,72482.76,148176,,,,,
 07/14  22:00:00,0,0,72482.76,148176,,,,,
 07/14  23:00:00,0,0,72482.76,148176,,,,,
 07/14  24:00:00,0,0,72482.76,148176,,,,,
 07/15  01:00:00,0,0,72482.76,148176,,,,,
 07/15  02:00:00,0,0,72482.76,148176,,,,,
 07/15  03:00:00,0,0,72482.76,148176,,,,,
 07/15  04:00:00,0,0,72482.76,148176,,,,,
 07/15  05:00:00,0,0,72482.76,148176,,,,,
 07/15  06:00:00,0,0,72482.76,148176,,,,,
 07/15  07:00:00,0,0,72482.76,148176,,,,,
 07/15  08:00:00,0,0,72482.76,148176,,,,,
 07/15  09:00:00,0,0,72482.76,148176,,,,,
 07/15  10:00:00,0,0,72482.76,148176,,,,,
 07/15  11:00:00,0,0,72482.76,148176,,,,,
 07/15  12:00:00,0,0,72482.76,148176,,,,,
 07/15  13:00:00,0,0,72482.76,148176,,,,,
 07/15  14:00:00,0,0,72482.76,148176,,,,,
 07/15  15:00:00,0,0,72482.76,148176,,,,,
 07/15  16:00:00,0,0,72482.76,148176,,,,,
 07/15  17:00:00,0,54198.90279,72482.76,148176,,,,,
 07/15  18:00:00,0,92627.74076,72482.76,148176,,,,,
 07/15  19:00:00,0,3288.68196,72482.76,148176,,,,,
 07/15  20:00:00,0,0,72482.76,148176,,,,,
 07/15  21:00:00,0,0,72482.76,148176,,,,,
 07/15  22:00:00,0,0,72482.76,148176,,,,,
 07/15  23:00:00,0,0,72482.76,148176,,,,,
 07/15  24:00:00,0,0,72482.76,148176,,,,,
 07/16  01:00:00,0,0,72482.76,197568,,,,,
 07/16  02:00:00,0,0,72482.76,197568,,,,,
 07/16  03:00:00,0,0,72482.76,197568,,,,,
 07/16  04:00:00,0,0,72482.76,197568,,,,,
 07/16  05:00:00,0,0,72482.76,197568,,,,,
 07/16  06:00:00,0,0,144965.52,197568,,,,,
 07/16  07:00:00,0,0,144965.52,197568,,,,,
 07/16  08:00:00,0,0,434896.56,197568,,,,,
 07/16  09:00:00,0,0,1304689.68,444528,,,,,
 07/16  10:00:00,0,672236.5077,1304689.68,444528,,,,,
 07/16  11:00:00,0,1795881.739,1304689.68,444528,,,,,
 07/16  12:00:00,0,3000748.225,1304689.68,444528,,,,,
 07/16  13:00:00,0,3595199.989,1304689.68,395136,,,,,
 07/16  14:00:00,0,4282751.235,1304689.68,444528,,,,,
 07/16  15:00:00,0,4156245.842,1304689.68,444528,,,,,
 07/16  16:00:00,0,3895761.808,1304689.68,444528,,,,,
 07/16  17:00:00,0,3624232.255,1304689.68,444528,,,,,
 07/16  18:00:00,0,2922434.199,1014758.64,395136,,,,,
 07/16  19:00:00,0,1749087.714,724827.6,296352,,,,,
 07/16  20:00:00,0,1088379.288,724827.6,296352,,,,,
 07/16  21:00:00,0,609181.8388,434896.56,246960,,,,,
 07/16  22:00:00,0,342952.9413,434896.56,246960,,,,,
 07/16  23:00:00,0,0,144965.52,197568,,,,,
 07/16  24:00:00,0,0,72482.76,197568,,,,,
 07/17  01:00:00,0,0,72482.76,197568,,,,,
 07/17  02:00:00,0,0,72482.76,197568,,,,,
 07/17  03:00:00,0,0,72482.76,197568,,,,,
 07/17  04:00:00,0,0,72482.76,197568,,,,,
 07/17  05:00:00,0,0,72482.76,197568,,,,,
 07/17  06:00:00,0,0,144965.52,197568,,,,,
 07/17  07:00:00,0,0,144965.52,197568,,,,,
 07/17  08:00:00,0,0,434896.56,197568,,,,,
 07/17  09:00:00,0,0,1304689.68,444528,,,,,
 07/17  10:00:00,0,121796.8878,1304689.68,444528,,,,,
 07/17  11:00:00,0,953365.2149,1304689.68,444528,,,,,
 07/17  12:00:00,0,1919542.004,1304689.68,444528,,,,,
 07/17  13:00:00,0,2207614.553,1304689.68,395136,,,,,
 07/17  14:00:00,0,2271318.325,1304689.68,444528,,,,,
 07/17  15:00:00,0,1666843.115,1304689.68,444528,,,,,
 07/17  16:00:00,0,716525.2568,1304689.68,444528,,,,,
 07/17  17:00:00,0,611573.8182,1304689.68,444528,,,,,
 07/17  18:00:00,0,1003855.873,1014758.64,395136,,,,,
 07/17  19:00:00,0,951736.2732,724827.6,296352,,,,,
 07/17  20:00:00,0,668548.9174,724827.6,296352,,,,,
 07/17  21:00:00,0,93583.34572,434896.56,246960,,,,,
 07/17  22:00:00,0,0,434896.56,246960,,,,,
 07/17  23:00:00,0,0,144965.52,197568,,,,,
 07/17  24:00:00,0,0,72482.76,197568,,,,,
 07/18  01:00:00,0,0,72482.76,197568,,,,,
 07/18  02:00:00,0,0,72482.76,197568,,,,,
 07/18  03:00:00,0,0,72482.76,197568,,,,,
 07/18  04:00:00,0,0,72482.76,197568,,,,,
 07/18  05:00:00,0,0,72482.76,197568,,,,,
 07/18  06:00:00,1005396.307,0,144965.52,197568,,,,,
 07/18  07:00:00,717191.4847,0,144965.52,197568,,,,,
 07/18  08:00:00,208459.0068,0,434896.56,197568,,,,,
 07/18  09:00:00,0,0,1304689.68,444528,,,,,
 07/18  10:00:00,0,0,1304689.68,444528,,,,,
 07/18  11:00:00,0,554627.8956,1304689.68,444528,,,,,
 07/18  12:00:00,0,1754992.905,1304689.68,444528,,,,,
 07/18  13:00:00,0,2830941.197,1304689.68,395136,,,,,
 07/18  14:00:00,0,3446569.689,1304689.68,444528,,,,,
 07/18  15:00:00,0,3164058.222,1304689.68,444528,,,,,
 07/18  16:00:00,0,2324377.994,1304689.68,444528,,,,,
 07/18  17:00:00,0,1877998.297,1304689.68,444528,,,,,
 07/18  18:00:00,0,1763629.302,1014758.64,395136,,,,,
 07/18  19:00:00,0,1306209.898,724827.6,296352,,,,,
 07/18  20:00:00,0,944284.0686,724827.6,296352,,,,,
 07/18  21:00:00,0,355607.7459,434896.56,246960,,,,,
 07/18  22:00:00,0,49275.41974,434896.56,246960,,,,,
 07/18  23:00:00,0,0,144965.52,197568,,,,,
 07/18  24:00:00,0,0,72482.76,197568,,,,,
 07/19  01:00:00,0,0,72482.76,197568,,,,,
 07/19  02:00:00,0,0,72482.76,197568,,,,,
 07/19  03:00:00,0,0,72482.76,197568,,,,,
 07/19  04:00:00,0,0,72482.76,197568,,,,,
 07/19  05:00:00,0,0,72482.76,197568,,,,,
 07/19  06:00:00,0,0,144965.52,197568,,,,,
 07/19  07:00:00,0,0,144965.52,197568,,,,,
 07/19  08:00:00,0,0,434896.56,197568,,,,,
 07/19  09:00:00,0,0,1304689.68,444528,,,,,
 07/19  10:00:00,0,0,1304689.68,444528,,,,,
 07/19  11:00:00,0,133178.6485,1304689.68,444528,,,,,
 07/19  12:00:00,0,1130156.905,1304689.68,444528,,,,,
 07/19  13:00:00,0,2229953.472,1304689.68,395136,,,,,
 07/19  14:00:00,0,3102059.112,1304689.68,444528,,,,,
 07/19  15:00:00,0,3325163.213,1304689.68,444528,,,,,
 07/19  16:00:00,0,3200686.135,1304689.68,444528,,,,,
 07/19  17:00:00,0,2941952.343,1304689.68,444528,,,,,
 07/19  18:00:00,0,2264872.609,1014758.64,395136,,,,,
 07/19  19:00:00,0,1460648.051,724827.6,296352,,,,,
 07/19  20:00:00,0,870530.8412,724827.6,296352,,,,,
 07/19  21:00:00,0,182549.6551,434896.56,246960,,,,,
 07/19  22:00:00,0,0,434896.56,246960,,,,,
 07/19  23:00:00,0,0,144965.52,197568,,,,,
 07/19  24:00:00,0,0,72482.76,197568,,,,,
 07/20  01:00:00,0,0,72482.76,197568,,,,,
 07/20  02:00:00,0,0,72482.76,197568,,,,,
 07/20  03:00:00,0,0,72482.76,197568,,,,,
 07/20  04:00:00,0,0,72482.76,197568,,,,,
 07/20  05:00:00,0,0,72482.76,197568,,,,,
 07/20  06:00:00,1111125.728,0,144965.52,197568,,,,,
 07/20  07:00:00,785528.6408,0,144965.52,197568,,,,,
 07/20  08:00:00,250705.9573,0,434896.56,197568,,,,,
 07/20  09:00:00,0,0,1304689.68,444528,,,,,
 07/20  10:00:00,0,0,1304689.68,444528,,,,,
 07/20  11:00:00,0,563782.2758,1304689.68,444528,,,,,
 07/20  12:00:00,0,1767232.078,1304689.68,444528,,,,,
 07/20  13:00:00,0,2692484.866,1304689.68,395136,,,,,
 07/20  14:00:00,0,3832892.856,1304689.68,444528,,,,,
 07/20  15:00:00,0,4204387.581,1304689.68,444528,,,,,
 07/20  16:00:00,0,4074216.893,1304689.68,444528,,,,,
 07/20  17:00:00,0,3869119.189,1304689.68,444528,,,,,
 07/20  18:00:00,0,3100395.83,1014758.64,395136,,,,,
 07/20  19:00:00,0,2123773.382,724827.6,296352,,,,,
 07/20  20:00:00,0,1509249.757,724827.6,296352,,,,,
 07/20  21:00:00,0,694605.0384,434896.56,246960,,,,,
 07/20  22:00:00,0,117640.4442,434896.56,246960,,,,,
 07/20  23:00:00,0,0,144965.52,197568,,,,,
 07/20  24:00:00,0,0,72482.76,197568,,,,,
 07/21  01:00:00,0,0,72482.76,148176,,,,,
 07/21  02:00:00,0,0,72482.76,148176,,,,,
 07/21  03:00:00,0,0,72482.76,148176,,,,,
 07/21  04:00:00,0,0,72482.76,148176,,,,,
 07/21  05:00:00,0,0,72482.76,148176,,,,,
 07/21  06:00:00,0,0,72482.76,148176,,,,,
 07/21  07:00:00,88719.44682,0,144965.52,197568,,,,,
 07/21  08:00:00,1540.681729,0,144965.52,197568,,,,,
 07/21  09:00:00,0,0,724827.6,246960,,,,,
 07/21  10:00:00,0,0,724827.6,246960,,,,,
 07/21  11:00:00,0,5143.91241,724827.6,246960,,,,,
 07/21  12:00:00,0,684092.6171,724827.6,246960,,,,,
 07/21  13:00:00,0,1927300.483,724827.6,246960,,,,,
 07/21  14:00:00,0,2683665.49,724827.6,246960,,,,,
 07/21  15:00:00,0,2216208.059,217448.28,172872,,,,,
 07/21  16:00:00,0,2007246.757,217448.28,172872,,,,,
 07/21  17:00:00,0,1820616.655,217448.28,172872,,,,,
 07/21  18:00:00,0,1346606.81,72482.76,148176,,,,,
 07/21  19:00:00,0,0,72482.76,148176,,,,,
 07/21  20:00:00,0,0,72482.76,148176,,,,,
 07/21  21:00:00,0,0,72482.76,148176,,,,,
 07/21  22:00:00,0,0,72482.76,148176,,,,,
 07/21  23:00:00,0,0,72482.76,148176,,,,,
 07/21  24:00:00,0,0,72482.76,148176,,,,,
 07/22  01:00:00,0,0,72482.76,148176,,,,,
 07/22  02:00:00,0,0,72482.76,148176,,,,,
 07/22  03:00:00,0,0,72482.76,148176,,,,,
 07/22  04:00:00,0,0,72482.76,148176,,,,,
 07/22  05:00:00,0,0,72482.76,148176,,,,,
 07/22  06:00:00,0,0,72482.76,148176,,,,,
 07/22  07:00:00,0,0,72482.76,148176,,,,,
 07/22  08:00:00,0,0,72482.76,148176,,,,,
 07/22  09:00:00,0,0,72482.76,148176,,,,,
 07/22  10:00:00,0,0,72482.76,148176,,,,,
 07/22  11:00:00,0,0,72482.76,148176,,,,,
 07/22  12:00:00,0,0,72482.76,148176,,,,,
 07/22  13:00:00,0,0,72482.76,148176,,,,,
 07/22  14:00:00,0,0,72482.76,148176,,,,,
 07/22  15:00:00,0,0,72482.76,148176,,,,,
 07/22  16:00:00,0,0,72482.76,148176,,,,,
 07/22  17:00:00,0,0,72482.76,148176,,,,,
 07/22  18:00:00,0,0,72482.76,148176,,,,,
 07/22  19:00:00,0,0,72482.76,148176,,,,,
 07/22  20:00:00,0,0,72482.76,148176,,,,,
 07/22  21:00:00,0,0,72482.76,148176,,,,,
 07/22  22:00:00,0,0,72482.76,148176,,,,,
 07/22  23:00:00,0,0,72482.76,148176,,,,,
 07/22  24:00:00,0,0,72482.76,148176,,,,,
 07/23  01:00:00,0,0,72482.76,197568,,,,,
 07/23  02:00:00,0,0,72482.76,197568,,,,,
 07/23  03:00:00,0,0,72482.76,197568,,,,,
 07/23  04:00:00,0,0,72482.76,197568,,,,,
 07/23  05:00:00,0,0,72482.76,197568,,,,,
 07/23  06:00:00,41638.97008,0,144965.52,197568,,,,,
 07/23  07:00:00,160295.4846,0,144965.52,197568,,,,,
 07/23  08:00:00,0,0,434896.56,197568,,,,,
 07/23  09:00:00,0,0,1304689.68,444528,,,,,
 07/23  10:00:00,0,40150.27287,1304689.68,444528,,,,,
 07/23  11:00:00,0,804242.3979,1304689.68,444528,,,,,
 07/23  12:00:00,0,1988149.241,1304689.68,444528,,,,,
 07/23  13:00:00,0,2984360.948,1304689.68,395136,,,,,
 07/23  14:00:00,0,3700538.731,1304689.68,444528,,,,,
 07/23  15:00:00,0,3607040.871,1304689.68,444528,,,,,
 07/23  16:00:00,0,3310080.741,1304689.68,444528,,,,,
 07/23  17:00:00,0,3007337.58,1304689.68,444528,,,,,
 07/23  18:00:00,0,2269420.307,1014758.64,395136,,,,,
 07/23  19:00:00,0,1396956.054,724827.6,296352,,,,,
 07/23  20:00:00,0,828726.3818,724827.6,296352,,,,,
 07/23  21:00:00,0,219877.1117,434896.56,246960,,,,,
 07/23  22:00:00,0,0,434896.56,246960,,,,,
 07/23  23:00:00,0,0,144965.52,197568,,,,,
 07/23  24:00:00,0,0,72482.76,197568,,,,,
 07/24  01:00:00,0,0,72482.76,197568,,,,,
 07/24  02:00:00,0,0,72482.76,197568,,,,,
 07/24  03:00:00,0,0,72482.76,197568,,,,,
 07/24  04:00:00,0,0,72482.76,197568,,,,,
 07/24  05:00:00,0,0,72482.76,197568,,,,,
 07/24  06:00:00,630909.5818,0,144965.52,197568,,,,,
 07/24  07:00:00,583776.1164,0,144965.52,197568,,,,,
 07/24  08:00:00,345631.5917,0,434896.56,197568,,,,,
 07/24  09:00:00,0,0,1304689.68,444528,,,,,
 07/24  10:00:00,0,0,1304689.68,444528,,,,,
 07/24  11:00:00,0,0,1304689.68,444528,,,,,
 07/24  12:00:00,0,0,1304689.68,444528,,,,,
 07/24  13:00:00,0,0,1304689.68,395136,,,,,
 07/24  14:00:00,0,0,1304689.68,444528,,,,,
 07/24  15:00:00,0,90416.44432,1304689.68,444528,,,,,
 07/24  16:00:00,0,44614.28812,1304689.68,444528,,,,,
 07/24  17:00:00,0,0,1304689.68,444528,,,,,
 07/24  18:00:00,0,0,1014758.64,395136,,,,,
 07/24  19:00:00,0,0,724827.6,296352,,,,,
 07/24  20:00:00,0,0,724827.6,296352,,,,,
 07/24  21:00:00,0,0,434896.56,246960,,,,,
 07/24  22:00:00,0,0,434896.56,246960,,,,,
 07/24  23:00:00,0,0,144965.52,197568,,,,,
 07/24  24:00:00,0,0,72482.76,197568,,,,,
 07/25  01:00:00,0,0,72482.76,197568,,,,,
 07/25  02:00:00,0,0,72482.76,197568,,,,,
 07/25  03:00:00,0,0,72482.76,197568,,,,,
 07/25  04:00:00,0,0,72482.76,197568,,,,,
 07/25  05:00:00,0,0,72482.76,197568,,,,,
