HOY,x,y,z
4763.0,72991.0147575492,-78101.5278761525,169033.911118668
4764.0,26041.3136632138,-87733.054395516,177833.520881547
4765.0,-22687.5690886526,-88081.3491002065,178120.605628701
4766.0,-69875.2117844709,-79122.8566348735,169873.56573644
4767.0,-112305.889443589,-61468.2251793765,153652.349443742
4768.0,-147087.717334595,-36320.7576938481,130560.353744325
4769.0,-171849.748702417,-5394.473031887,102169.288593121
4770.0,-184903.593431576,29202.6435156882,70412.1207448419
4771.0,-185358.540691312,65112.247977106,37451.389241991
4772.0,-173182.335916198,99886.3204441015,5531.86358721248
4781.0,171940.307431557,102109.279510805,3197.76767854116
4782.0,185009.51531344,67460.3270038608,34936.8505165838
4783.0,185472.538150384,31496.5392043355,67881.55574384
4784.0,173296.555198047,-3332.58707600356,99785.7596046207
4785.0,149310.027258969,-34654.6303013158,128474.014332101
4786.0,115146.328913171,-60335.9205465777,151989.801071049
4787.0,73132.5242370184,-78626.9626814583,168728.879087756
4788.0,26130.8597203729,-88281.6948913129,177548.642679665
4789.0,-22656.2290459747,-88642.4529870466,177846.031200743
4790.0,-69904.3128764677,-79684.847086455,169598.679788721
4791.0,-112393.500168259,-62019.4884064519,153366.502789004
4792.0,-147227.867649091,-36850.4440382862,130253.597883832
4793.0,-172032.836850933,-5893.24633332832,101833.06286602
4794.0,-185117.04379565,28741.9600368402,70039.8445857783
4795.0,-185587.667588851,64694.1740006432,37038.9185763363
4796.0,-173411.354014356,99512.4035086447,5077.77971562935
4805.0,172127.314942481,101809.035296607,2666.042510178
4806.0,185226.149634072,67120.183552973,34440.593077814
4807.0,185703.894550411,31112.1421142795,67424.7592644624
4808.0,173526.695070191,-3762.58376872547,99369.6586559514
4809.0,149523.076163215,-35128.4675759829,128096.996297543
4810.0,115327.571535328,-60848.8518913786,151647.51388422
4811.0,73269.420736801,-79171.577780631,168414.528044997
4812.0,26213.9132752159,-88848.4274308277,177253.456084412
4813.0,-22632.8135162529,-89220.2377780945,177559.862928419
4814.0,-69942.2244888922,-80261.8813657936,169310.707378974
4815.0,-112490.200546302,-62584.0449332469,153065.973034003
4816.0,-147376.760806075,-37391.6799719823,129930.568547904
4817.0,-172223.719122836,-6401.95210087819,101479.089377057
4818.0,-185336.803130794,28272.7236042502,69648.564272746
4819.0,-185821.18426779,64268.5943374234,36606.4920363558
4820.0,-173642.540923897,99131.6241745615,4603.15869880205
4829.0,172322.026248814,101491.930863792,2123.02591656272
4830.0,185448.974141997,66761.8293892785,33934.2913036031
4831.0,185939.501672447,30708.5208319138,66958.8565174007
4832.0,173758.853997973,-4212.4111177066,98945.0162963582
4833.0,149735.773998824,-35622.2929981907,127711.590024258
4834.0,115506.117745342,-61381.468871136,151296.569830981
4835.0,73401.4617529697,-79735.1366449379,168090.848640669
4836.0,26290.2871711121,-89432.9734032626,176947.913434185
4837.0,-22617.4413987414,-89814.3948383812,177262.025894972
4838.0,-69988.9890548925,-80853.634933897,169009.559283048
4839.0,-112595.953604093,-63161.5695264774,152750.670594066
4840.0,-147534.282956327,-37944.1548187011,129591.189776377
4841.0,-172422.212623057,-6920.3084572335,101107.318849953
4842.0,-185562.63208594,27795.1750455792,69238.2684468915
4843.0,-186058.811404363,63835.6993506268,36154.1448137271
4844.0,-173875.59658998,98744.1164110318,4108.08771610763
4853.0,172524.253999838,101157.896571658,1568.99426290197
4854.0,185677.745951079,66385.2369761919,33418.1832262242
4855.0,186179.077821905,30285.6991362244,66484.0387552926
4856.0,173992.73088348,-4681.98834199875,98511.9717845217
4857.0,149947.821011089,-36135.9670163408,127317.881155085
4858.0,115681.68979015,-61933.5754353595,150937.00302142
4859.0,73528.4106807345,-80317.3928815108,167757.829097429
4860.0,26359.8022665169,-90035.0456911989,176631.965883455
4861.0,-22610.2220134069,-90424.6087430006,176952.445572758
4862.0,-70044.638523712,-81459.7784195388,168695.148459943
4863.0,-112710.711701494,-63751.7341845714,152420.509959134
4864.0,-147700.310136217,-38507.5571619853,129235.391542262
4865.0,-172628.125591026,-7448.03463739757,100717.709639214
4866.0,-185794.284304307,27309.5525267885,68808.954799772
4867.0,-186300.265011771,63395.6756022192,35681.9221943257
4868.0,-174110.218958997,98350.0097349037,3592.66463705794
4877.0,172733.802072213,100806.870584957,1004.22335431387
4878.0,185912.215299313,65990.388109101,32892.5049169561
4879.0,186422.336799013,29843.7112484697,66000.4942505219
4880.0,174228.022805009,-5171.22360087272,98070.6608314995
4881.0,150158.918428969,-36669.3389370017,126915.951708859
4882.0,115854.013640519,-62504.964850901,150568.844361541
4883.0,73650.0371232571,-80918.0903837279,167415.455321167
4884.0,26422.2876847638,-90654.3488754806,176305.563563565
4885.0,-22611.2549273551,-91050.5575232892,176631.048021882
4886.0,-70109.1942752727,-82079.9778906856,168367.390273582
4887.0,-112834.416540458,-64354.2084165552,152075.409922357
4888.0,-147874.708369704,-39081.5751132301,128863.109970403
4889.0,-172841.257588999,-7984.85122839768,100310.227922747
4890.0,-186031.50668507,26816.0913563607,68360.630225665
4891.0,-186545.256757125,62948.7057136502,35189.879658714
4892.0,-174346.104328945,97949.4291365152,3056.99806203963
4901.0,172950.465763446,100438.79908341,428.988216207147
4902.0,186152.125814426,65577.2740800249,32357.490307553
4903.0,186668.988218203,29382.6019397174,65508.4081690628
4904.0,174464.425368212,-5680.01395176179,97621.2155345727
4905.0,150368.768823778,-37222.2469521453,126505.880077785
4906.0,116022.819332559,-63095.4197975388,150192.121613275
4907.0,73766.1171924417,-81536.963489486,167063.711018477
4908.0,26477.5810534182,-91290.5794461942,175968.65574851
4909.0,-22620.6297933897,-91691.9129169041,176297.76009181
4910.0,-70182.6670477559,-82713.8951273713,168026.202715297
4911.0,-112966.999186589,-64968.6595198728,151715.293807078
4912.0,-148057.333782362,-39665.8965762271,128474.287552266
4913.0,-173061.399700674,-8530.48040328921,99884.8478886192
4914.0,-186274.039652832,26315.0237970002,67893.3109663853
4915.0,-186793.494283179,62494.9682352729,34678.0829740063
4916.0,-174582.947701222,97542.4950148663,2501.20735386856
4926.0,186397.214787173,65145.8958339631,31813.3710187241
4927.0,186918.73783211,28902.4266288374,65007.9624524218
4928.0,174701.63305844,-6208.2453183124,97163.7643197391
4929.0,150577.076465577,-37794.5181764091,126087.741033349
4930.0,116187.841303574,-63704.7124728256,149806.859462343
4931.0,73876.4338011092,-82173.7371473488,166702.577820707
4932.0,26525.5287326338,-91943.4260196157,175621.191025541
4933.0,-22638.4262012014,-92348.3406215688,175952.509625681
4934.0,-70265.0568785708,-83361.1878957104,167671.506626699
4935.0,-113108.380103936,-65594.7528567283,151340.08969182
4936.0,-148248.032727576,-40260.2095077752,128068.873356463
4937.0,-173288.334740038,-9084.64614903114,99441.5519155417
4938.0,-186521.617434713,25806.5788852205,67407.0227482234
4939.0,-187044.681534533,62034.6375248401,34146.6082767668
4940.0,-174820.443133423,97129.3231223944,1925.42265987516
4950.0,186647.213452161,64696.264116496,31260.3761959453
4951.0,187171.287859878,28403.2514706019,64499.3357079947
4952.0,174939.339593871,-6755.7924688466,96698.4318930665
4953.0,150783.547676755,-38385.9686945681,125661.605740939
4954.0,116348.81872172,-64332.6047062667,149413.079594016
4955.0,73980.7769459857,-82828.1270905414,166332.035414533
4956.0,26565.986031978,-92612.5695609937,175263.117470445
4957.0,-22664.713541645,-93019.5005522557,175595.225667112
4958.0,-70356.3530590691,-84021.5102227251,167303.225922635
4959.0,-113258.469203244,-66232.152128603,150949.730632921
4960.0,-148446.641924959,-40864.2021739363,127646.823234621
4961.0,-173521.837470398,-9647.07448781615,98980.3307466849
4962.0,-186773.96834484,25290.982259188,66901.8009106338
4963.0,-187298.519087939,61567.8836353822,33595.542146613
4964.0,-175058.284092676,96710.0245196085,1329.78492426872
4974.0,186901.847275966,64228.3996122679,30698.732352954
4975.0,187426.337319402,27885.1534335528,63982.7031081127
4976.0,175177.238278954,-7322.51900547919,96225.3392011318
4977.0,150987.891182279,-38996.4036193835,125227.541783277
4978.0,116505.495808885,-64978.8480829163,149010.8007768
4979.0,74078.94398096,-83499.8400187487,165952.061678996
4980.0,26598.8174152119,-93297.6836130168,174894.382827344
4981.0,-22699.5508845403,-93705.0471015664,175225.838669225
4982.0,-70456.534103337,-84694.5126716898,166921.287813898
4983.0,-113417.165903861,-66880.5196485726,150544.154884449
4984.0,-148652.988611089,-41477.5634015661,127208.10002221
4985.0,-173761.674833504,-10217.4936914947,98501.1836564404
4986.0,-187030.815076037,24768.4559951788,66377.6905263225
4987.0,-187554.704486411,61094.8722127805,33024.9816702279
4988.0,-175296.16380909,96284.705539801,714.445890559737
4998.0,187160.836252322,63742.3330739701,30128.6632232279
4999.0,187683.582363199,27348.2203673193,63458.2362980324
5000.0,175415.022357747,-7908.27736412948,95744.6034007298
5001.0,151189.818456118,-39625.6171599763,124785.613192776
5002.0,116657.622156305,-65643.1840764058,148600.038954059
5003.0,74170.7398800936,-84188.5737876614,165562.632828906
5004.0,26623.8966925728,-93998.434529814,174514.934692844
5005.0,-22742.9868703794,-94404.6294030747,174844.280705666
5006.0,-70565.567731344,-85379.8426176704,166525.623029415
5007.0,-113584.359209465,-67539.5166110811,150123.306115062
5008.0,-148866.890702561,-42099.9828247525,126752.673733959
5009.0,-174007.606188655,-10795.634488714,98004.1186097818
5010.0,-187291.874998456,24239.2184529611,65834.7465124022
5011.0,-187812.932576751,60615.7644032933,32435.0344955168
5012.0,-175533.775628881,95853.467764021,79.5680938279846
5022.0,187423.895204138,63238.1054414995,29550.3896197324
5023.0,187942.716617518,26792.5510591217,62926.1033131059
5024.0,175652.385366721,-8512.90882563215,95256.3378380013
5025.0,151389.04406337,-40273.3927008285,124335.880492896
5026.0,116804.953032381,-66325.3441914429,148180.807343562
5027.0,74255.9774899095,-84894.0176061822,165163.723564526
5028.0,26641.1072001092,-94714.4817163176,174124.720704332
5029.0,-22795.0596162983,-95117.891597378,174450.485683356
5030.0,-70683.4108666972,-86077.144522973,166116.166037568
5031.0,-113759.927797744,-68208.8033588334,149687.133621457
5032.0,-149088.156971371,-42731.1511258012,126280.52175353
5033.0,-174259.38356166,-11381.2302644464,97489.1524138861
5034.0,-187556.860464918,23703.4841304203,65273.0337323314
5035.0,-188072.895850169,60130.7167712667,31825.8188756452
5046.0,187690.734092092,62715.7679509726,28964.1293031823
5047.0,188203.431524374,26218.2552792009,62386.4685053183
5048.0,175889.021486599,-9136.24353810982,94760.652037114
5049.0,151585.285997619,-40939.5028915012,123878.400748543
5050.0,116947.249682267,-67025.0501157602,147753.116544909
5051.0,74334.4777705094,-85615.8522411981,164755.307227412
5052.0,26650.3419657048,-95445.4778728104,173723.688732256
5053.0,-22855.7966366114,-95844.4731006295,174044.389556712
5054.0,-70810.0096492004,-86786.0602121998,165692.855266377
5055.0,-113943.74012409,-68888.0396464886,149235.592538099
5056.0,-149316.587232582,-43370.7602704614,125791.629017105
5057.0,-174516.751903499,-11974.0172516099,96956.3108617006
5058.0,-187825.479122679,23161.4635276642,64692.6270883525
5059.0,-188334.284785632,59639.8812272388,31197.4637027668
5070.0,187961.058329505,62175.3822333308,28370.0968590489
5071.0,188465.416686119,25625.4538149668,61839.4924793568
5072.0,176124.625892824,-9778.10055074901,94257.6516985884
5073.0,151778.266013079,-41623.7097471186,123413.227625529
5074.0,117084.279618755,-67742.0138814837,147316.974654783
5075.0,74406.0700251225,-86353.7502298076,164337.355962254
5076.0,26651.5038614311,-96191.0692444661,173311.787076155
5077.0,-22925.2147781585,-96584.0088752714,173625.930543098
5078.0,-70945.2994623639,-87506.2291466243,165255.633322238
5079.0,-114135.654539362,-69576.8849008416,148768.644042911
5080.0,-149551.972544186,-44018.5037370762,125285.988190588
5081.0,-174779.449358475,-12573.7347144988,96405.6288671871
5082.0,-188097.434231354,22613.3630208425,64093.6116041931
5083.0,-188596.788195576,59143.4049665902,30550.1085312466
5094.0,188234.569103229,61617.0204022855,27768.5035834869
5095.0,188728.360212209,25014.2784936933,61285.3320383489
5096.0,176358.895104241,-10438.2878590832,93747.4387073171
5097.0,151967.709951118,-42325.7647596349,122940.411459068
5098.0,117215.816904079,-68475.9380358493,146872.387389938
5099.0,74470.5921177207,-87107.3760988446,163909.840884587
5100.0,26644.5057419508,-96950.8958756752,172888.964664235
5101.0,-23003.3201706765,-97336.1297027553,173195.049339217
5102.0,-71089.2049759693,-88237.2886975984,164804.447206929
5103.0,-114335.519421701,-70274.998477209,148286.255558626
5104.0,-149794.095419062,-44674.0767393909,124763.59984013
5105.0,-175047.20754166,-13180.1251237812,95837.1505919728
5106.0,-188372.424986678,22059.3847458822,63476.082497832
5107.0,-188860.093573625,58641.4304188684,29883.9035902377
5118.0,188510.963700213,61040.7651314163,27159.5573783578
5119.0,188991.949067778,24384.8721936172,60724.1401393492
5120.0,176591.527329609,-11116.6024618203,93230.1111503239
5121.0,152153.348060751,-43045.4090198642,122459.999331277
5122.0,117341.642422252,-69226.5158211857,146419.358217783
5123.0,74527.8906783841,-87876.386591558,163472.732254165
5124.0,26629.2705687209,-97724.5918689439,172455.171256261
5125.0,-23090.1081923391,-98100.4624579603,172751.689338195
5126.0,-71241.6402037361,-88978.8744187344,164339.24853259
5127.0,-114543.173322336,-70982.0399117384,147788.400949525
5128.0,-150042.730048851,-45337.1764427611,124224.472595724
5129.0,-175319.75182538,-13792.9343228646,95250.9295631931
5130.0,-188650.146849801,21499.7264922742,62840.1452441494
5131.0,-189123.887443939,58134.0952078754,29199.0097855052
5142.0,188789.935839434,60446.7097202313,26543.4626554374
5143.0,189255.869423672,23737.3888433524,60156.0658586427
5144.0,176822.222811542,-11812.8304292693,92705.7633442216
5145.0,152334.915312738,-43782.3733502272,121972.035157581
5146.0,117461.544141607,-69993.431364025,145957.888494452
5147.0,74577.8212961467,-88660.4309012506,163025.999653812
5148.0,26605.7315198087,-98511.7856481398,172010.357649506
5149.0,-23185.5634505608,-98876.6303850728,172295.79684709
5150.0,-71402.5085760797,-89730.6203165751,163859.993734424
5151.0,-114758.445125282,-71697.6691694021,147275.060713288
5152.0,-150297.642539559,-46007.5021735472,123668.62330762
5153.0,-175596.801634446,-14411.9116854372,94647.0287823359
5154.0,-188930.291881767,20934.5816070362,62185.9156273236
5155.0,-189387.85571183,57621.5321225488,28495.5986904151
5166.0,189071.176008834,59834.9581490912,25920.4202499308
5167.0,189519.80700755,23071.9934095582,59581.2543668745
5168.0,177050.684167518,-12526.7469833259,92174.4858723356
5169.0,152512.151706931,-44536.378448114,121476.559781912
5170.0,117575.317367249,-70776.3598731999,145487.977610145
5171.0,74620.2486990947,-89459.1509116767,162569.612173515
5172.0,26573.8320851908,-99312.1002258316,171554.475887522
5173.0,-23289.6597781024,-99664.2533746599,171827.321304535
5174.0,-71571.7030279018,-90492.15911951,163366.644280817
5175.0,-114981.154220757,-72421.5468874272,146746.222167709
5176.0,-150558.591158641,-46684.7556214886,123096.077195365
5177.0,-175878.070749843,-15036.8102640616,94025.5208249121
5178.0,-189212.549082822,20364.138908923,61513.5197828794
5179.0,-189651.684015261,57103.8690986512,27773.8525260679
5190.0,189354.371806914,59205.6251228836,25290.6273432983
5191.0,189783.447455687,22388.8618728425,58999.8469139822
5192.0,177276.616727592,-13258.1165889549,91636.3656314035
5193.0,152684.802572555,-45307.135039742,120973.61108056
5194.0,117682.764983153,-71574.9678467383,145009.623141564
5195.0,74655.0469215427,-90272.1814439674,162103.538599531
5196.0,26533.5261474355,-100125.153474486,171087.47947145
5197.0,-23402.3602444668,-100462.948241681,171346.215498264
5198.0,-71749.1061012967,-91263.1225446861,162859.166880647
