Date/Time,DIVA PERIMETER ZONE:Zone Mean Air Temperature [C](Hourly),InteriorLights:Electricity [kWh](Hourly),InteriorEquipment:Electricity [kWh](Hourly),Heating:EnergyTransfer [kW](Hourly),Cooling:EnergyTransfer [ton-hr](Hourly) 
 08/14  12:00:00,23.28,382548.21,130340.1,0.0,0.0
 08/14  13:00:00,24.37,201341.16,68600.05,0.0,0.0
 08/14  14:00:00,25.57,382548.21,130340.1,0.0,0.0
 08/14  15:00:00,26.0,382548.21,130340.1,0.0,3775434.97
 08/14  16:00:00,26.0,382548.21,130340.1,0.0,5010561.3
 08/14  17:00:00,26.0,382548.21,130340.1,0.0,4553016.48
 08/14  18:00:00,26.0,120804.7,41160.03,0.0,3118990.12
 08/14  19:00:00,26.0,40268.23,13720.01,0.0,1687140.76
 08/14  20:00:00,25.94,40268.23,13720.01,0.0,129004.75
 08/14  21:00:00,25.45,20134.12,6860.01,0.0,0.0
 08/14  22:00:00,24.54,20134.12,6860.01,0.0,0.0
 08/14  23:00:00,23.46,20134.12,6860.01,0.0,0.0
 08/14  24:00:00,22.43,20134.12,6860.01,0.0,0.0
 08/15  01:00:00,21.46,0.0,0.0,0.0,0.0
 08/15  02:00:00,20.68,0.0,0.0,0.0,0.0
 08/15  03:00:00,20.28,0.0,0.0,0.0,0.0
 08/15  04:00:00,20.14,0.0,0.0,0.0,0.0
 08/15  05:00:00,19.99,0.0,0.0,0.0,0.0
 08/15  06:00:00,21.99,0.0,0.0,161067125.56,0.0
 08/15  07:00:00,22.0,40268.23,13720.01,97926734.17,0.0
 08/15  08:00:00,22.0,80536.46,27440.02,75907005.93,0.0
 08/15  09:00:00,22.0,382548.21,130340.1,29053479.42,0.0
 08/15  10:00:00,22.15,382548.21,130340.1,72336.66,0.0
 08/15  11:00:00,22.82,382548.21,130340.1,0.0,0.0
 08/15  12:00:00,23.66,382548.21,130340.1,0.0,0.0
 08/15  13:00:00,24.59,201341.16,68600.05,0.0,0.0
 08/15  14:00:00,25.42,382548.21,130340.1,0.0,0.0
 08/15  15:00:00,25.94,382548.21,130340.1,0.0,651367.79
 08/15  16:00:00,26.0,382548.21,130340.1,0.0,1764001.01
 08/15  17:00:00,26.0,382548.21,130340.1,0.0,1039368.95
 08/15  18:00:00,25.96,120804.7,41160.03,0.0,45390.82
 08/15  19:00:00,25.66,40268.23,13720.01,0.0,0.0
 08/15  20:00:00,25.04,40268.23,13720.01,0.0,0.0
 08/15  21:00:00,24.04,20134.12,6860.01,0.0,0.0
 08/15  22:00:00,22.84,20134.12,6860.01,0.0,0.0
 08/15  23:00:00,21.51,20134.12,6860.01,0.0,0.0
 08/15  24:00:00,20.32,20134.12,6860.01,0.0,0.0
 08/16  01:00:00,19.33,0.0,0.0,0.0,0.0
 08/16  02:00:00,18.41,0.0,0.0,0.0,0.0
 08/16  03:00:00,17.55,0.0,0.0,0.0,0.0
 08/16  04:00:00,16.74,0.0,0.0,0.0,0.0
 08/16  05:00:00,16.02,0.0,0.0,0.0,0.0
 08/16  06:00:00,21.94,0.0,0.0,390790539.73,0.0
 08/16  07:00:00,22.0,40268.23,13720.01,159834632.94,0.0
 08/16  08:00:00,22.0,80536.46,27440.02,135189820.88,0.0
 08/16  09:00:00,22.0,382548.21,130340.1,94586375.3,0.0
 08/16  10:00:00,22.0,382548.21,130340.1,54941584.54,0.0
 08/16  11:00:00,22.0,382548.21,130340.1,15875894.09,0.0
 08/16  12:00:00,22.23,382548.21,130340.1,0.0,0.0
 08/16  13:00:00,23.02,201341.16,68600.05,0.0,0.0
 08/16  14:00:00,24.09,382548.21,130340.1,0.0,0.0
 08/16  15:00:00,25.11,382548.21,130340.1,0.0,0.0
 08/16  16:00:00,25.92,382548.21,130340.1,0.0,1578206.08
 08/16  17:00:00,26.0,382548.21,130340.1,0.0,2763442.95
 08/16  18:00:00,26.0,120804.7,41160.03,0.0,1478795.86
 08/16  19:00:00,25.99,40268.23,13720.01,0.0,268517.18
 08/16  20:00:00,25.72,40268.23,13720.01,0.0,0.0
 08/16  21:00:00,24.93,20134.12,6860.01,0.0,0.0
 08/16  22:00:00,23.86,20134.12,6860.01,0.0,0.0
 08/16  23:00:00,22.62,20134.12,6860.01,0.0,0.0
 08/16  24:00:00,21.36,20134.12,6860.01,0.0,0.0
 08/17  01:00:00,20.23,0.0,0.0,0.0,0.0
 08/17  02:00:00,19.19,0.0,0.0,0.0,0.0
 08/17  03:00:00,18.3,0.0,0.0,0.0,0.0
 08/17  04:00:00,17.53,0.0,0.0,0.0,0.0
 08/17  05:00:00,16.93,0.0,0.0,0.0,0.0
 08/17  06:00:00,21.95,0.0,0.0,331056907.9,0.0
 08/17  07:00:00,22.0,40268.23,13720.01,130188491.79,0.0
 08/17  08:00:00,22.0,80536.46,27440.02,98597595.39,0.0
 08/17  09:00:00,22.0,382548.21,130340.1,51089962.85,0.0
 08/17  10:00:00,22.02,382548.21,130340.1,7995813.07,0.0
 08/17  11:00:00,22.46,382548.21,130340.1,0.0,0.0
 08/17  12:00:00,23.38,382548.21,130340.1,0.0,0.0
 08/17  13:00:00,24.53,201341.16,68600.05,0.0,0.0
 08/17  14:00:00,25.76,382548.21,130340.1,0.0,1008666.92
 08/17  15:00:00,26.0,382548.21,130340.1,0.0,4288879.88
 08/17  16:00:00,26.0,382548.21,130340.1,0.0,5239218.9
 08/17  17:00:00,26.0,382548.21,130340.1,0.0,4428172.83
 08/17  18:00:00,26.0,120804.7,41160.03,0.0,2617568.5
 08/17  19:00:00,26.0,40268.23,13720.01,0.0,762586.73
 08/17  20:00:00,25.79,40268.23,13720.01,0.0,0.0
 08/17  21:00:00,25.07,20134.12,6860.01,0.0,0.0
 08/17  22:00:00,24.02,20134.12,6860.01,0.0,0.0
 08/17  23:00:00,22.83,20134.12,6860.01,0.0,0.0
 08/17  24:00:00,21.8,20134.12,6860.01,0.0,0.0
 08/18  01:00:00,20.89,0.0,0.0,0.0,0.0
 08/18  02:00:00,20.05,0.0,0.0,0.0,0.0
 08/18  03:00:00,19.29,0.0,0.0,0.0,0.0
 08/18  04:00:00,18.57,0.0,0.0,0.0,0.0
 08/18  05:00:00,17.96,0.0,0.0,0.0,0.0
 08/18  06:00:00,21.97,0.0,0.0,275764039.65,0.0
 08/18  07:00:00,22.0,40268.23,13720.01,115013359.56,0.0
 08/18  08:00:00,22.0,80536.46,27440.02,85220579.48,0.0
 08/18  09:00:00,22.0,382548.21,130340.1,37954307.4,0.0
 08/18  10:00:00,22.08,382548.21,130340.1,2241476.21,0.0
 08/18  11:00:00,22.66,382548.21,130340.1,0.0,0.0
 08/18  12:00:00,23.54,382548.21,130340.1,0.0,0.0
 08/18  13:00:00,24.58,201341.16,68600.05,0.0,0.0
 08/18  14:00:00,25.66,382548.21,130340.1,0.0,323364.48
 08/18  15:00:00,26.0,382548.21,130340.1,0.0,4366178.18
 08/18  16:00:00,26.0,382548.21,130340.1,0.0,5944157.16
 08/18  17:00:00,26.0,382548.21,130340.1,0.0,6053015.58
 08/18  18:00:00,26.0,120804.7,41160.03,0.0,5249219.54
 08/18  19:00:00,26.0,40268.23,13720.01,0.0,4454782.71
 08/18  20:00:00,26.0,40268.23,13720.01,0.0,1985308.57
 08/18  21:00:00,25.81,20134.12,6860.01,0.0,0.0
 08/18  22:00:00,24.95,20134.12,6860.01,0.0,0.0
 08/18  23:00:00,23.73,20134.12,6860.01,0.0,0.0
 08/18  24:00:00,22.44,20134.12,6860.01,0.0,0.0
 08/19  01:00:00,21.17,0.0,0.0,0.0,0.0
 08/19  02:00:00,19.9,0.0,0.0,0.0,0.0
 08/19  03:00:00,18.82,0.0,0.0,0.0,0.0
 08/19  04:00:00,17.86,0.0,0.0,0.0,0.0
 08/19  05:00:00,17.1,0.0,0.0,0.0,0.0
 08/19  06:00:00,16.69,0.0,0.0,0.0,0.0
 08/19  07:00:00,16.49,40268.23,13720.01,0.0,0.0
 08/19  08:00:00,16.73,40268.23,13720.01,0.0,0.0
 08/19  09:00:00,17.68,120804.7,41160.03,0.0,0.0
 08/19  10:00:00,19.09,120804.7,41160.03,0.0,0.0
 08/19  11:00:00,20.83,120804.7,41160.03,0.0,0.0
 08/19  12:00:00,22.67,120804.7,41160.03,0.0,0.0
 08/19  13:00:00,24.54,40268.23,13720.01,0.0,0.0
 08/19  14:00:00,25.92,40268.23,13720.01,0.0,3207821.15
 08/19  15:00:00,26.0,40268.23,13720.01,0.0,5424386.92
 08/19  16:00:00,26.0,40268.23,13720.01,0.0,5835244.35
 08/19  17:00:00,26.0,40268.23,13720.01,0.0,4944914.93
 08/19  18:00:00,26.0,0.0,0.0,0.0,3122110.64
 08/19  19:00:00,26.25,0.0,0.0,0.0,0.0
 08/19  20:00:00,26.05,0.0,0.0,0.0,0.0
 08/19  21:00:00,25.16,0.0,0.0,0.0,0.0
 08/19  22:00:00,23.87,0.0,0.0,0.0,0.0
 08/19  23:00:00,22.39,0.0,0.0,0.0,0.0
 08/19  24:00:00,21.08,0.0,0.0,0.0,0.0
 08/20  01:00:00,19.97,0.0,0.0,0.0,0.0
 08/20  02:00:00,18.97,0.0,0.0,0.0,0.0
 08/20  03:00:00,17.97,0.0,0.0,0.0,0.0
 08/20  04:00:00,16.97,0.0,0.0,0.0,0.0
 08/20  05:00:00,16.12,0.0,0.0,0.0,0.0
 08/20  06:00:00,15.61,0.0,0.0,0.0,0.0
 08/20  07:00:00,15.31,0.0,0.0,0.0,0.0
 08/20  08:00:00,15.51,0.0,0.0,0.0,0.0
 08/20  09:00:00,16.52,0.0,0.0,0.0,0.0
 08/20  10:00:00,18.14,0.0,0.0,0.0,0.0
 08/20  11:00:00,20.02,0.0,0.0,0.0,0.0
 08/20  12:00:00,21.77,0.0,0.0,0.0,0.0
 08/20  13:00:00,23.39,0.0,0.0,0.0,0.0
 08/20  14:00:00,24.87,0.0,0.0,0.0,0.0
 08/20  15:00:00,26.12,0.0,0.0,0.0,0.0
 08/20  16:00:00,27.09,0.0,0.0,0.0,0.0
 08/20  17:00:00,27.82,0.0,0.0,0.0,0.0
 08/20  18:00:00,28.18,0.0,0.0,0.0,0.0
 08/20  19:00:00,28.31,0.0,0.0,0.0,0.0
 08/20  20:00:00,28.01,0.0,0.0,0.0,0.0
 08/20  21:00:00,27.06,0.0,0.0,0.0,0.0
 08/20  22:00:00,25.67,0.0,0.0,0.0,0.0
 08/20  23:00:00,24.03,0.0,0.0,0.0,0.0
 08/20  24:00:00,22.44,0.0,0.0,0.0,0.0
 08/21  01:00:00,20.91,0.0,0.0,0.0,0.0
 08/21  02:00:00,19.51,0.0,0.0,0.0,0.0
 08/21  03:00:00,18.51,0.0,0.0,0.0,0.0
 08/21  04:00:00,17.82,0.0,0.0,0.0,0.0
 08/21  05:00:00,17.27,0.0,0.0,0.0,0.0
 08/21  06:00:00,21.96,0.0,0.0,318234814.13,0.0
 08/21  07:00:00,22.0,40268.23,13720.01,137778486.1,0.0
 08/21  08:00:00,22.0,80536.46,27440.02,106670917.9,0.0
 08/21  09:00:00,22.0,382548.21,130340.1,52054831.4,0.0
 08/21  10:00:00,22.05,382548.21,130340.1,6093581.79,0.0
 08/21  11:00:00,22.55,382548.21,130340.1,0.0,0.0
 08/21  12:00:00,23.45,382548.21,130340.1,0.0,0.0
 08/21  13:00:00,24.53,201341.16,68600.05,0.0,0.0
 08/21  14:00:00,25.67,382548.21,130340.1,0.0,673868.44
 08/21  15:00:00,26.0,382548.21,130340.1,0.0,5013852.46
 08/21  16:00:00,26.0,382548.21,130340.1,0.0,6793309.66
 08/21  17:00:00,26.0,382548.21,130340.1,0.0,6766118.4
 08/21  18:00:00,26.0,120804.7,41160.03,0.0,5652190.83
 08/21  19:00:00,26.0,40268.23,13720.01,0.0,4546506.53
 08/21  20:00:00,26.0,40268.23,13720.01,0.0,2171612.48
 08/21  21:00:00,25.87,20134.12,6860.01,0.0,38174.78
 08/21  22:00:00,25.11,20134.12,6860.01,0.0,0.0
 08/21  23:00:00,24.02,20134.12,6860.01,0.0,0.0
 08/21  24:00:00,23.01,20134.12,6860.01,0.0,0.0
 08/22  01:00:00,22.06,0.0,0.0,0.0,0.0
 08/22  02:00:00,21.19,0.0,0.0,0.0,0.0
 08/22  03:00:00,20.43,0.0,0.0,0.0,0.0
 08/22  04:00:00,19.73,0.0,0.0,0.0,0.0
 08/22  05:00:00,19.15,0.0,0.0,0.0,0.0
 08/22  06:00:00,21.98,0.0,0.0,198178149.32,0.0
 08/22  07:00:00,22.0,40268.23,13720.01,79555525.6,0.0
 08/22  08:00:00,22.0,80536.46,27440.02,38886491.3,0.0
 08/22  09:00:00,22.21,382548.21,130340.1,0.0,0.0
 08/22  10:00:00,23.27,382548.21,130340.1,0.0,0.0
 08/22  11:00:00,24.89,382548.21,130340.1,0.0,0.0
 08/22  12:00:00,25.97,382548.21,130340.1,0.0,4256566.66
 08/22  13:00:00,26.0,201341.16,68600.05,0.0,7608584.09
 08/22  14:00:00,26.0,382548.21,130340.1,0.0,8436301.3
 08/22  15:00:00,26.0,382548.21,130340.1,0.0,8355374.61
 08/22  16:00:00,26.0,382548.21,130340.1,0.0,8306203.76
 08/22  17:00:00,26.0,382548.21,130340.1,0.0,6881388.96
 08/22  18:00:00,26.0,120804.7,41160.03,0.0,4539861.15
 08/22  19:00:00,26.0,40268.23,13720.01,0.0,2185646.69
 08/22  20:00:00,25.88,40268.23,13720.01,0.0,98655.35
 08/22  21:00:00,25.1,20134.12,6860.01,0.0,0.0
 08/22  22:00:00,23.78,20134.12,6860.01,0.0,0.0
 08/22  23:00:00,22.23,20134.12,6860.01,0.0,0.0
 08/22  24:00:00,20.9,20134.12,6860.01,0.0,0.0
 08/23  01:00:00,19.77,0.0,0.0,0.0,0.0
 08/23  02:00:00,18.87,0.0,0.0,0.0,0.0
 08/23  03:00:00,18.24,0.0,0.0,0.0,0.0
 08/23  04:00:00,17.78,0.0,0.0,0.0,0.0
 08/23  05:00:00,17.45,0.0,0.0,0.0,0.0
 08/23  06:00:00,21.96,0.0,0.0,287051129.87,0.0
 08/23  07:00:00,22.0,40268.23,13720.01,110327962.17,0.0
 08/23  08:00:00,22.0,80536.46,27440.02,92260517.14,0.0
 08/23  09:00:00,22.0,382548.21,130340.1,62057374.66,0.0
 08/23  10:00:00,22.0,382548.21,130340.1,33087984.03,0.0
 08/23  11:00:00,22.0,382548.21,130340.1,29215752.22,0.0
 08/23  12:00:00,22.0,382548.21,130340.1,38474598.64,0.0
 08/23  13:00:00,22.0,201341.16,68600.05,48638013.42,0.0
 08/23  14:00:00,22.0,382548.21,130340.1,52409200.85,0.0
 08/23  15:00:00,22.0,382548.21,130340.1,52369221.66,0.0
 08/23  16:00:00,22.0,382548.21,130340.1,52386620.37,0.0
 08/23  17:00:00,22.0,382548.21,130340.1,53734762.29,0.0
 08/23  18:00:00,22.0,120804.7,41160.03,54957943.4,0.0
 08/23  19:00:00,22.0,40268.23,13720.01,56530634.29,0.0
 08/23  20:00:00,21.28,40268.23,13720.01,0.0,0.0
 08/23  21:00:00,20.28,20134.12,6860.01,0.0,0.0
 08/23  22:00:00,19.54,20134.12,6860.01,0.0,0.0
 08/23  23:00:00,18.92,20134.12,6860.01,0.0,0.0
 08/23  24:00:00,18.34,20134.12,6860.01,0.0,0.0
 08/24  01:00:00,17.76,0.0,0.0,0.0,0.0
 08/24  02:00:00,17.27,0.0,0.0,0.0,0.0
 08/24  03:00:00,16.91,0.0,0.0,0.0,0.0
 08/24  04:00:00,16.63,0.0,0.0,0.0,0.0
 08/24  05:00:00,16.43,0.0,0.0,0.0,0.0
 08/24  06:00:00,21.95,0.0,0.0,338103881.39,0.0
 08/24  07:00:00,22.0,40268.23,13720.01,126053941.25,0.0
 08/24  08:00:00,22.0,80536.46,27440.02,134018197.33,0.0
 08/24  09:00:00,22.0,382548.21,130340.1,146815090.26,0.0
 08/24  10:00:00,22.0,382548.21,130340.1,147511551.23,0.0
 08/24  11:00:00,22.0,382548.21,130340.1,140710350.03,0.0
 08/24  12:00:00,22.0,382548.21,130340.1,132597929.84,0.0
 08/24  13:00:00,22.0,201341.16,68600.05,125303752.02,0.0
 08/24  14:00:00,22.0,382548.21,130340.1,122546239.16,0.0
 08/24  15:00:00,22.0,382548.21,130340.1,123849733.56,0.0
 08/24  16:00:00,22.0,382548.21,130340.1,124633535.36,0.0
 08/24  17:00:00,22.0,382548.21,130340.1,126002105.43,0.0
 08/24  18:00:00,22.0,120804.7,41160.03,129975531.9,0.0
 08/24  19:00:00,22.0,40268.23,13720.01,133297476.83,0.0
 08/24  20:00:00,20.51,40268.23,13720.01,0.0,0.0
 08/24  21:00:00,18.52,20134.12,6860.01,0.0,0.0
 08/24  22:00:00,17.2,20134.12,6860.01,0.0,0.0
 08/24  23:00:00,16.31,20134.12,6860.01,0.0,0.0
 08/24  24:00:00,15.58,20134.12,6860.01,0.0,0.0
 08/25  01:00:00,15.04,0.0,0.0,16039603.17,0.0
 08/25  02:00:00,15.0,0.0,0.0,29607132.83,0.0
 08/25  03:00:00,15.0,0.0,0.0,23949521.92,0.0
 08/25  04:00:00,15.0,0.0,0.0,18818614.56,0.0
 08/25  05:00:00,15.0,0.0,0.0,21329867.14,0.0
 08/25  06:00:00,21.92,0.0,0.0,439472175.66,0.0
 08/25  07:00:00,22.0,40268.23,13720.01,186618455.39,0.0
 08/25  08:00:00,22.0,80536.46,27440.02,190113798.07,0.0
 08/25  09:00:00,22.0,382548.21,130340.1,191813411.11,0.0
 08/25  10:00:00,22.0,382548.21,130340.1,193893812.38,0.0
 08/25  11:00:00,22.0,382548.21,130340.1,184680839.01,0.0
 08/25  12:00:00,22.0,382548.21,130340.1,168809144.35,0.0
 08/25  13:00:00,22.0,201341.16,68600.05,153275397.51,0.0
 08/25  14:00:00,22.0,382548.21,130340.1,137392232.28,0.0
 08/25  15:00:00,22.0,382548.21,130340.1,123163483.61,0.0
 08/25  16:00:00,22.0,382548.21,130340.1,108422005.94,0.0
 08/25  17:00:00,22.0,382548.21,130340.1,104032909.28,0.0
 08/25  18:00:00,22.0,120804.7,41160.03,108043636.22,0.0
 08/25  19:00:00,22.0,40268.23,13720.01,111287655.22,0.0
 08/25  20:00:00,20.72,40268.23,13720.01,0.0,0.0
 08/25  21:00:00,18.97,20134.12,6860.01,0.0,0.0
 08/25  22:00:00,17.71,20134.12,6860.01,0.0,0.0
 08/25  23:00:00,16.87,20134.12,6860.01,0.0,0.0
 08/25  24:00:00,16.27,20134.12,6860.01,0.0,0.0
 08/26  01:00:00,15.8,0.0,0.0,0.0,0.0
 08/26  02:00:00,15.44,0.0,0.0,0.0,0.0
 08/26  03:00:00,15.17,0.0,0.0,0.0,0.0
 08/26  04:00:00,15.01,0.0,0.0,6595391.8,0.0
 08/26  05:00:00,15.0,0.0,0.0,10600041.42,0.0
 08/26  06:00:00,15.0,0.0,0.0,9282388.68,0.0
 08/26  07:00:00,15.0,40268.23,13720.01,8424873.03,0.0
 08/26  08:00:00,15.01,40268.23,13720.01,1757905.79,0.0
 08/26  09:00:00,15.15,120804.7,41160.03,0.0,0.0
 08/26  10:00:00,15.44,120804.7,41160.03,0.0,0.0
 08/26  11:00:00,15.87,120804.7,41160.03,0.0,0.0
 08/26  12:00:00,16.4,120804.7,41160.03,0.0,0.0
 08/26  13:00:00,17.0,40268.23,13720.01,0.0,0.0
 08/26  14:00:00,17.58,40268.23,13720.01,0.0,0.0
 08/26  15:00:00,18.06,40268.23,13720.01,0.0,0.0
 08/26  16:00:00,18.47,40268.23,13720.01,0.0,0.0
 08/26  17:00:00,18.77,40268.23,13720.01,0.0,0.0
 08/26  18:00:00,18.88,0.0,0.0,0.0,0.0
 08/26  19:00:00,18.87,0.0,0.0,0.0,0.0
 08/26  20:00:00,18.71,0.0,0.0,0.0,0.0
 08/26  21:00:00,18.29,0.0,0.0,0.0,0.0
 08/26  22:00:00,17.69,0.0,0.0,0.0,0.0
 08/26  23:00:00,17.07,0.0,0.0,0.0,0.0
 08/26  24:00:00,16.54,0.0,0.0,0.0,0.0
 08/27  01:00:00,16.09,0.0,0.0,0.0,0.0
 08/27  02:00:00,15.73,0.0,0.0,0.0,0.0
 08/27  03:00:00,15.54,0.0,0.0,0.0,0.0
 08/27  04:00:00,15.46,0.0,0.0,0.0,0.0
 08/27  05:00:00,15.41,0.0,0.0,0.0,0.0
 08/27  06:00:00,15.3,0.0,0.0,0.0,0.0
 08/27  07:00:00,15.12,0.0,0.0,0.0,0.0
 08/27  08:00:00,15.02,0.0,0.0,0.0,0.0
 08/27  09:00:00,15.1,0.0,0.0,0.0,0.0
 08/27  10:00:00,15.31,0.0,0.0,0.0,0.0
 08/27  11:00:00,15.55,0.0,0.0,0.0,0.0
 08/27  12:00:00,15.76,0.0,0.0,0.0,0.0
 08/27  13:00:00,15.95,0.0,0.0,0.0,0.0
 08/27  14:00:00,16.11,0.0,0.0,0.0,0.0
 08/27  15:00:00,16.28,0.0,0.0,0.0,0.0
 08/27  16:00:00,16.44,0.0,0.0,0.0,0.0
 08/27  17:00:00,16.5,0.0,0.0,0.0,0.0
 08/27  18:00:00,16.32,0.0,0.0,0.0,0.0
 08/27  19:00:00,15.96,0.0,0.0,0.0,0.0
 08/27  20:00:00,15.48,0.0,0.0,0.0,0.0
 08/27  21:00:00,15.04,0.0,0.0,12266269.37,0.0
 08/27  22:00:00,15.0,0.0,0.0,36276323.84,0.0
 08/27  23:00:00,15.0,0.0,0.0,41294218.62,0.0
 08/27  24:00:00,15.0,0.0,0.0,39961181.08,0.0
 08/28  01:00:00,15.0,0.0,0.0,39164609.1,0.0
 08/28  02:00:00,15.0,0.0,0.0,40569409.56,0.0
 08/28  03:00:00,15.0,0.0,0.0,42799338.89,0.0
 08/28  04:00:00,15.0,0.0,0.0,45025268.51,0.0
 08/28  05:00:00,15.0,0.0,0.0,47246627.66,0.0
 08/28  06:00:00,21.92,0.0,0.0,462617444.76,0.0
 08/28  07:00:00,22.0,40268.23,13720.01,206475160.64,0.0
 08/28  08:00:00,22.0,80536.46,27440.02,201298345.82,0.0
 08/28  09:00:00,22.0,382548.21,130340.1,191631543.49,0.0
 08/28  10:00:00,22.0,382548.21,130340.1,182472449.12,0.0
 08/28  11:00:00,22.0,382548.21,130340.1,173339847.04,0.0
 08/28  12:00:00,22.0,382548.21,130340.1,162809450.98,0.0
 08/28  13:00:00,22.0,201341.16,68600.05,153142799.53,0.0
 08/28  14:00:00,22.0,382548.21,130340.1,146709169.66,0.0
 08/28  15:00:00,22.0,382548.21,130340.1,143654273.91,0.0
 08/28  16:00:00,22.0,382548.21,130340.1,140044191.48,0.0
 08/28  17:00:00,22.0,382548.21,130340.1,141150965.86,0.0
 08/28  18:00:00,22.0,120804.7,41160.03,147490124.13,0.0
 08/28  19:00:00,22.0,40268.23,13720.01,153066024.97,0.0
 08/28  20:00:00,20.28,40268.23,13720.01,0.0,0.0
 08/28  21:00:00,17.83,20134.12,6860.01,0.0,0.0
 08/28  22:00:00,16.19,20134.12,6860.01,0.0,0.0
 08/28  23:00:00,15.09,20134.12,6860.01,18864954.9,0.0
 08/28  24:00:00,15.0,20134.12,6860.01,44785213.89,0.0
 08/29  01:00:00,15.0,0.0,0.0,48616650.24,0.0
 08/29  02:00:00,15.0,0.0,0.0,51793477.5,0.0
 08/29  03:00:00,15.0,0.0,0.0,55488877.36,0.0
 08/29  04:00:00,15.0,0.0,0.0,58605006.63,0.0
 08/29  05:00:00,15.0,0.0,0.0,59522906.62,0.0
 08/29  06:00:00,21.92,0.0,0.0,474420070.74,0.0
 08/29  07:00:00,22.0,40268.23,13720.01,213421583.8,0.0
 08/29  08:00:00,22.0,80536.46,27440.02,201582245.09,0.0
 08/29  09:00:00,22.0,382548.21,130340.1,184106579.55,0.0
 08/29  10:00:00,22.0,382548.21,130340.1,166598977.35,0.0
 08/29  11:00:00,22.0,382548.21,130340.1,145649917.37,0.0
 08/29  12:00:00,22.0,382548.21,130340.1,123213676.64,0.0
 08/29  13:00:00,22.0,201341.16,68600.05,101210458.69,0.0
 08/29  14:00:00,22.0,382548.21,130340.1,88518944.27,0.0
 08/29  15:00:00,22.0,382548.21,130340.1,83208458.92,0.0
 08/29  16:00:00,22.0,382548.21,130340.1,77364909.13,0.0
 08/29  17:00:00,22.0,382548.21,130340.1,81697375.02,0.0
 08/29  18:00:00,22.0,120804.7,41160.03,94502746.66,0.0
 08/29  19:00:00,22.0,40268.23,13720.01,106618458.23,0.0
 08/29  20:00:00,20.6,40268.23,13720.01,0.0,0.0
 08/29  21:00:00,18.25,20134.12,6860.01,0.0,0.0
 08/29  22:00:00,16.17,20134.12,6860.01,0.0,0.0
 08/29  23:00:00,15.0,20134.12,6860.01,76397425.69,0.0
 08/29  24:00:00,15.0,20134.12,6860.01,113193397.6,0.0
 08/30  01:00:00,15.0,0.0,0.0,137257890.61,0.0
 08/30  02:00:00,15.0,0.0,0.0,153278048.22,0.0
 08/30  03:00:00,15.0,0.0,0.0,163489861.66,0.0
 08/30  04:00:00,15.0,0.0,0.0,174299214.25,0.0
 08/30  05:00:00,15.0,0.0,0.0,178739858.78,0.0
 08/30  06:00:00,21.92,0.0,0.0,598686977.05,0.0
 08/30  07:00:00,22.0,40268.23,13720.01,338509342.47,0.0
 08/30  08:00:00,22.0,80536.46,27440.02,301022341.16,0.0
 08/30  09:00:00,22.0,382548.21,130340.1,240485537.49,0.0
 08/30  10:00:00,22.0,382548.21,130340.1,181825136.96,0.0
 08/30  11:00:00,22.0,382548.21,130340.1,141924633.01,0.0
 08/30  12:00:00,22.0,382548.21,130340.1,113998327.78,0.0
 08/30  13:00:00,22.0,201341.16,68600.05,86114078.99,0.0
 08/30  14:00:00,22.0,382548.21,130340.1,62636596.1,0.0
 08/30  15:00:00,22.0,382548.21,130340.1,41495958.71,0.0
 08/30  16:00:00,22.0,382548.21,130340.1,21128478.9,0.0
 08/30  17:00:00,22.0,382548.21,130340.1,17872433.37,0.0
 08/30  18:00:00,22.0,120804.7,41160.03,24780271.66,0.0
 08/30  19:00:00,22.0,40268.23,13720.01,31475595.39,0.0
 08/30  20:00:00,21.33,40268.23,13720.01,0.0,0.0
 08/30  21:00:00,19.9,20134.12,6860.01,0.0,0.0
 08/30  22:00:00,18.13,20134.12,6860.01,0.0,0.0
 08/30  23:00:00,16.36,20134.12,6860.01,0.0,0.0
 08/30  24:00:00,15.13,20134.12,6860.01,29069051.65,0.0
 08/31  01:00:00,15.0,0.0,0.0,72529993.99,0.0
 08/31  02:00:00,15.0,0.0,0.0,87927367.73,0.0
 08/31  03:00:00,15.0,0.0,0.0,103031280.11,0.0
 08/31  04:00:00,15.0,0.0,0.0,117591677.44,0.0
 08/31  05:00:00,15.0,0.0,0.0,117088948.99,0.0
 08/31  06:00:00,21.92,0.0,0.0,523936260.46,0.0
 08/31  07:00:00,22.0,40268.23,13720.01,253884321.74,0.0
 08/31  08:00:00,22.0,80536.46,27440.02,219586902.56,0.0
 08/31  09:00:00,22.0,382548.21,130340.1,172436633.06,0.0
 08/31  10:00:00,22.0,382548.21,130340.1,125832562.11,0.0
 08/31  11:00:00,22.0,382548.21,130340.1,92935578.42,0.0
 08/31  12:00:00,22.0,382548.21,130340.1,67332223.04,0.0
 08/31  13:00:00,22.0,201341.16,68600.05,42739990.5,0.0
 08/31  14:00:00,22.0,382548.21,130340.1,26736614.53,0.0
 08/31  15:00:00,22.0,382548.21,130340.1,17223730.01,0.0
 08/31  16:00:00,22.0,382548.21,130340.1,7228116.54,0.0
 08/31  17:00:00,22.0,382548.21,130340.1,16553991.11,0.0
 08/31  18:00:00,22.0,120804.7,41160.03,37147253.95,0.0
 08/31  19:00:00,22.0,40268.23,13720.01,62348614.78,0.0
