HOY,xP,yP,zP,xV,yV,zV,,,
2530,116961.7349,-93146.06842,132829.8254,-0.584808674,0.465730342,-0.664149127,-200000.00000,-200000,-200000
2531,71961.71627,-111440.7483,149674.5503,-0.359808581,0.557203741,-0.748372752,-200000.00000,-200000,-200000
2532,22060.38422,-120524.6661,158073.2245,-0.110301921,0.60262333,-0.790366123,-200000.00000,-200000,-200000
2533,-29340.15523,-119777.102,157456.6643,0.146700776,0.59888551,-0.787283321,-200000.00000,-200000,-200000
2534,-78735.91414,-109247.5839,147870.2852,0.393679571,0.546237919,-0.739351426,-200000.00000,-200000,-200000
2535,-122759.8911,-89652.44841,129970.9492,0.613799456,0.448262242,-0.649854746,-200000.00000,-200000,-200000
2536,-158411.5794,-62325.94822,104982.1304,0.792057897,0.311629741,-0.524910652,-200000.00000,-200000,-200000
2537,-183261.47,-29129.24097,74610.46126,0.91630735,0.145646205,-0.373052306,-200000.00000,-200000,-200000
2538,-195616.6128,7676.530546,40929.3498,0.978083064,-0.038382653,-0.204646749,-200000.00000,-200000,-200000
2539,-194635.9514,45584.41263,6237.606227,0.973179757,-0.227922063,-0.031188031,-200000.00000,-200000,-200000
2550,195518.4563,40440.35109,11709.4515,-0.977592281,-0.202201755,-0.058547257,-200000.00000,-200000,-200000
2551,194512.134,2622.466935,46455.91886,-0.97256067,-0.013112335,-0.232279594,-200000.00000,-200000,-200000
2552,180246.6077,-33711.53075,79841.67527,-0.901233038,0.168557654,-0.399208376,-200000.00000,-200000,-200000
2553,153695.5686,-66082.67766,109593.576,-0.768477843,0.330413388,-0.54796788,-200000.00000,-200000,-200000
2554,116670.0834,-92282.38166,133686.4005,-0.583350417,0.461411908,-0.668432003,-200000.00000,-200000,-200000
2555,71695.05887,-110522.9506,150480.8823,-0.358475294,0.552614753,-0.752404411,-200000.00000,-200000,-200000
2556,21837.05844,-119559.4138,158835.4162,-0.109185292,0.597797069,-0.794177081,-200000.00000,-200000,-200000
2557,-29504.78865,-118774.3367,158183.831,0.147523943,0.593871683,-0.790919155,-200000.00000,-200000,-200000
2558,-78830.52779,-108219.849,148573.9283,0.394152639,0.541099245,-0.742869642,-200000.00000,-200000,-200000
2559,-122777.9703,-88614.02755,130664.1655,0.613889851,0.443070138,-0.653320827,-200000.00000,-200000,-200000
2560,-158351.8706,-61291.88304,105678.7119,0.791759353,0.306459415,-0.52839356,-200000.00000,-200000,-200000
2561,-183128.068,-28114.29721,75323.94703,0.91564034,0.140571486,-0.376619735,-200000.00000,-200000,-200000
2562,-195418.6796,8658.878321,41672.09485,0.977093398,-0.043294392,-0.208360474,-200000.00000,-200000,-200000
2563,-194387.0871,46522.90763,7019.931951,0.971935435,-0.232614538,-0.03509966,-200000.00000,-200000,-200000
2574,195317.313,41093.49708,12746.44043,-0.976586565,-0.205467485,-0.063732202,-200000.00000,-200000,-200000
2575,194260.8474,3319.381828,47452.13234,-0.971304237,-0.016596909,-0.237260662,-200000.00000,-200000,-200000
2576,179962.4482,-32962.75323,80789.69079,-0.899812241,0.164813766,-0.403948454,-200000.00000,-200000,-200000
2577,153398.0686,-65277.53047,110489.26,-0.766990343,0.326387652,-0.5524463,-200000.00000,-200000,-200000
2578,116379.6946,-91420.25478,134529.1927,-0.581898473,0.457101274,-0.672645964,-200000.00000,-200000,-200000
2579,71431.74649,-109607.1733,151273.835,-0.357158732,0.548035867,-0.756369175,-200000.00000,-200000,-200000
2580,21618.92826,-118597.0266,159584.9844,-0.108094641,0.592985133,-0.797924922,-200000.00000,-200000,-200000
2581,-29662.7352,-117775.607,158899.429,0.148313676,0.588878035,-0.794497145,-200000.00000,-200000,-200000
2582,-78917.42534,-107197.5664,149267.2829,0.394587127,0.535987832,-0.746336414,-200000.00000,-200000,-200000
2583,-122787.837,-87582.6242,131348.5098,0.613939185,0.437913121,-0.656742549,-200000.00000,-200000,-200000
2584,-158284.0199,-60266.44183,106367.8759,0.7914201,0.301332209,-0.531839379,-200000.00000,-200000,-200000
2585,-182987.1565,-27109.5149,76031.40638,0.914935783,0.135547574,-0.380157032,-200000.00000,-200000,-200000
2586,-195214.3872,9629.701582,42410.04471,0.976071936,-0.048148508,-0.212050224,-200000.00000,-200000,-200000
2587,-194133.4521,47448.7828,7798.448205,0.97066726,-0.237243914,-0.038992241,-200000.00000,-200000,-200000
2598,195109.9333,41742.83493,13771.33524,-0.975549666,-0.208714175,-0.068856676,-200000.00000,-200000,-200000
2599,194004.9384,4013.538942,48435.27002,-0.970024692,-0.020067695,-0.24217635,-200000.00000,-200000,-200000
2600,179675.5986,-32216.02964,81723.96659,-0.898377993,0.161080148,-0.408619833,-200000.00000,-200000,-200000
2601,153099.9956,-64474.12896,111370.903,-0.765499978,0.322370645,-0.556854515,-200000.00000,-200000,-200000
2602,116090.8887,-90559.98266,135358.0256,-0.580454444,0.452799913,-0.676790128,-200000.00000,-200000,-200000
2603,71172.06277,-108693.7703,152053.286,-0.355860314,0.543468851,-0.76026643,-200000.00000,-200000,-200000
2604,21406.22126,-117637.9077,160321.8524,-0.107031106,0.588189539,-0.801609262,-200000.00000,-200000,-200000
2605,-29813.83901,-116781.3538,159603.416,0.149069195,0.583906769,-0.79801708,-200000.00000,-200000,-200000
2606,-78996.53338,-106181.199,149950.3274,0.394982667,0.530905995,-0.749751637,-200000.00000,-200000,-200000
2607,-122789.5054,-86558.70692,132023.9661,0.613947527,0.432793535,-0.660119831,-200000.00000,-200000,-200000
2608,-158208.128,-59250.08185,107049.5961,0.79104064,0.296250409,-0.535247981,-200000.00000,-200000,-200000
2609,-182838.9157,-26115.32378,76732.78818,0.914194578,0.130576619,-0.383663941,-200000.00000,-200000,-200000
2610,-195003.9829,10588.6124,43143.11014,0.975019914,-0.052943062,-0.215715551,-200000.00000,-200000,-200000
2611,-193875.344,48361.70347,8573.017158,0.96937672,-0.241808517,-0.042865086,-200000.00000,-200000,-200000
2622,194896.568,42388.30783,14783.74604,-0.97448284,-0.211941539,-0.07391873,-200000.00000,-200000,-200000
2623,193744.7068,4704.827881,49404.99139,-0.968723534,-0.023524139,-0.247024957,-200000.00000,-200000,-200000
2624,179386.3871,-31471.53152,82644.21845,-0.896931935,0.157357658,-0.413221092,-200000.00000,-200000,-200000
2625,152801.6837,-63672.70914,112238.2803,-0.764008418,0.318363546,-0.561191402,-200000.00000,-200000,-200000
2626,115803.9825,-89701.86467,136172.7326,-0.579019913,0.448509323,-0.680863663,-200000.00000,-200000,-200000
2627,70916.28547,-107783.0985,152819.1222,-0.354581427,0.538915493,-0.764095611,-200000.00000,-200000,-200000
2628,21199.15707,-116682.4629,161045.9518,-0.105995785,0.583412315,-0.805229759,-200000.00000,-200000,-200000
2629,-29957.95371,-115792.0181,160295.7565,0.149789769,0.578960091,-0.801478782,-200000.00000,-200000,-200000
2630,-79067.78886,-105171.2083,150623.0451,0.395338944,0.525856041,-0.753115226,-200000.00000,-200000,-200000
2631,-122783,-85542.74079,132690.5212,0.613915,0.427713704,-0.663452606,-200000.00000,-200000,-200000
2632,-158124.3054,-58243.25487,107723.8474,0.790621527,0.291216274,-0.538619237,-200000.00000,-200000,-200000
2633,-182683.5345,-25132.14629,77428.04054,0.913417672,0.125660731,-0.387140203,-200000.00000,-200000,-200000
2634,-194787.721,11535.2317,43871.19976,0.973938605,-0.057676159,-0.219355999,-200000.00000,-200000,-200000
2635,-193613.065,49261.34498,9343.49778,0.968065325,-0.246306725,-0.046717489,-200000.00000,-200000,-200000
2646,194677.4748,43029.85599,15783.29168,-0.973387374,-0.21514928,-0.078916458,-200000.00000,-200000,-200000
2647,193480.457,5393.134163,50360.96569,-0.967402285,-0.026965671,-0.251804828,-200000.00000,-200000,-200000
2648,179095.1437,-30729.43509,83550.1725,-0.895475718,0.153647175,-0.417750862,-200000.00000,-200000,-200000
2649,152503.4659,-62873.51177,113091.1775,-0.762517329,0.314367559,-0.565455887,-200000.00000,-200000,-200000
2650,115519.2892,-88846.20444,136973.1572,-0.577596446,0.444231022,-0.684865786,-200000.00000,-200000,-200000
2651,70664.68625,-106875.5187,153571.2396,-0.353323431,0.534377594,-0.767856198,-200000.00000,-200000,-200000
2652,20997.94716,-115731.0997,161757.2217,-0.104989736,0.578655498,-0.808786109,-200000.00000,-200000,-200000
2653,-30094.94255,-114808.0413,160976.4209,0.150474713,0.574040207,-0.804882104,-200000.00000,-200000,-200000
2654,-79131.13916,-104168.0538,151285.4235,0.395655696,0.520840269,-0.756427118,-200000.00000,-200000,-200000
2655,-122768.356,-84535.18709,133348.1642,0.61384178,0.422675935,-0.666740821,-200000.00000,-200000,-200000
2656,-158032.6726,-57246.40685,108390.6052,0.790163363,0.286232034,-0.541953026,-200000.00000,-200000,-200000
2657,-182521.2104,-24160.39725,78117.11063,0.912606052,0.120801986,-0.390585553,-200000.00000,-200000,-200000
2658,-194565.8625,12469.18951,44594.21986,0.972829313,-0.062345948,-0.222971099,-200000.00000,-200000,-200000
2659,-193346.9215,50147.39279,10109.74579,0.966734607,-0.250736964,-0.050548729,-200000.00000,-200000,-200000
2670,194452.9178,43667.41649,16769.59994,-0.972264589,-0.218337082,-0.083848,-200000.00000,-200000,-200000
2671,193212.4973,6078.339159,51302.87206,-0.966062486,-0.030391696,-0.25651436,-200000.00000,-200000,-200000
2672,178802.1999,-29989.92127,84441.56521,-0.894010999,0.149949606,-0.422207826,-200000.00000,-200000,-200000
2673,152205.6738,-62076.78228,113929.3903,-0.761028369,0.310383911,-0.569646952,-200000.00000,-200000,-200000
2674,115237.1177,-87993.30979,137759.1527,-0.576185588,0.439966549,-0.688795763,-200000.00000,-200000,-200000
2675,70417.53026,-105971.3944,154309.5428,-0.352087651,0.529856972,-0.771547714,-200000.00000,-200000,-200000
2676,20802.79458,-114784.2272,162455.6091,-0.104013973,0.573921136,-0.812278046,-200000.00000,-200000,-200000
2677,-30224.67857,-113829.8647,161645.3857,0.151123393,0.569149324,-0.808226928,-200000.00000,-200000,-200000
2678,-79186.54216,-103172.1934,151937.4544,0.395932711,0.515860967,-0.759687272,-200000.00000,-200000,-200000
2679,-122745.619,-83536.50296,133996.8869,0.613728095,0.417682515,-0.669984434,-200000.00000,-200000,-200000
2680,-157933.3597,-56259.97765,109049.8456,0.789666798,0.281299888,-0.545249228,-200000.00000,-200000,-200000
2681,-182352.1491,-23200.48363,78799.94455,0.911760746,0.116002418,-0.393999723,-200000.00000,-200000,-200000
2682,-194338.6747,13390.1251,45312.07438,0.971693373,-0.066950625,-0.226560372,-200000.00000,-200000,-200000
2683,-193077.2236,51019.54264,10871.6136,0.965386118,-0.255097713,-0.054358068,-200000.00000,-200000,-200000
2694,194223.1673,44300.92314,17742.30776,-0.971115837,-0.221504616,-0.088711539,-200000.00000,-200000,-200000
2695,192941.1398,6760.320026,52230.39962,-0.964705699,-0.0338016,-0.261151998,-200000.00000,-200000,-200000
2696,178507.8881,-29253.1756,85318.1435,-0.89253944,0.146265878,-0.426590718,-200000.00000,-200000,-200000
2697,151908.6373,-61282.77072,114752.7252,-0.759543186,0.306413854,-0.573763626,-200000.00000,-200000,-200000
2698,114957.7726,-87143.49248,138530.5823,-0.574788863,0.435717462,-0.692652911,-200000.00000,-200000,-200000
2699,70175.07594,-105071.0923,155033.9456,-0.35087538,0.525355462,-0.775169728,-200000.00000,-200000,-200000
2700,20613.89378,-113842.256,163141.0682,-0.103069469,0.56921128,-0.815705341,-200000.00000,-200000,-200000
2701,-30347.0447,-112857.9291,162302.6331,0.151735224,0.564289645,-0.811513166,-200000.00000,-200000,-200000
2702,-79233.9662,-102184.0821,152579.1335,0.396169831,0.51092041,-0.762895667,-200000.00000,-200000,-200000
2703,-122714.8449,-82547.14107,134636.6827,0.613574225,0.412735705,-0.673183414,-200000.00000,-200000,-200000
2704,-157826.5064,-55284.40076,109701.5447,0.789132532,0.276422004,-0.548507724,-200000.00000,-200000,-200000
2705,-182176.5646,-22252.80429,79476.48712,0.910882823,0.111264021,-0.397382436,-200000.00000,-200000,-200000
2706,-194106.4305,14297.68726,46024.66474,0.970532153,-0.071488436,-0.230123324,-200000.00000,-200000,-200000
2707,-192804.2853,51877.50068,11628.95027,0.964021427,-0.259387503,-0.058144751,-200000.00000,-200000,-200000
2718,193988.4993,44930.30641,18701.06138,-0.969942497,-0.224651532,-0.093505307,-200000.00000,-200000,-200000
2719,192666.6999,7438.949661,53143.24769,-0.9633335,-0.037194748,-0.265716238,-200000.00000,-200000,-200000
2720,178212.5413,-28519.38832,86179.66482,-0.891062706,0.142596942,-0.430898324,-200000.00000,-200000,-200000
2721,151612.6841,-60491.7316,115560.9987,-0.758063421,0.302458658,-0.577804993,-200000.00000,-200000,-200000
2722,114681.5539,-86297.06811,139287.3189,-0.57340777,0.431485341,-0.696436595,-200000.00000,-200000,-200000
2723,69937.57465,-104174.9815,155744.3703,-0.349687873,0.520874908,-0.778721851,-200000.00000,-200000,-200000
2724,20431.43033,-112905.5978,163813.5606,-0.102157152,0.564527989,-0.819067803,-200000.00000,-200000,-200000
2725,-30461.93392,-111892.6745,162948.1512,0.15230967,0.559463373,-0.814740756,-200000.00000,-200000,-200000
2726,-79273.39017,-101204.1724,153210.4602,0.396366951,0.506020862,-0.766052301,-200000.00000,-200000,-200000
2727,-122676.1,-81567.54935,135267.5474,0.6133805,0.407837747,-0.676337737,-200000.00000,-200000,-200000
2728,-157712.2618,-54320.10293,110345.6791,0.788561309,0.271600515,-0.551728396,-200000.00000,-200000,-200000
2729,-181994.6783,-21317.74971,80146.68178,0.909973392,0.106588749,-0.400733409,-200000.00000,-200000,-200000
2730,-193869.409,15191.53443,46731.88973,0.969347045,-0.075957672,-0.233659449,-200000.00000,-200000,-200000
2731,-192528.4234,52720.98362,12381.60147,0.962642117,-0.263604918,-0.061908007,-200000.00000,-200000,-200000
2742,193749.1954,45555.49325,19645.51657,-0.968745977,-0.227777466,-0.098227583,-200000.00000,-200000,-200000
2743,192389.496,8114.096644,54041.12582,-0.96194748,-0.040570483,-0.270205629,-200000.00000,-200000,-200000
2744,177916.4927,-27788.75425,87025.89712,-0.889582463,0.138943771,-0.435129486,-200000.00000,-200000,-200000
2745,151318.1395,-59703.92383,116354.0379,-0.756590698,0.298519619,-0.581770189,-200000.00000,-200000,-200000
2746,114408.7564,-85454.35594,140029.2452,-0.572043782,0.42727178,-0.700146226,-200000.00000,-200000,-200000
2747,69705.27046,-103283.4337,156440.7479,-0.348526352,0.516417169,-0.782203739,-200000.00000,-200000,-200000
2748,20255.58078,-111974.6652,164473.0549,-0.101277904,0.559873326,-0.822365275,-200000.00000,-200000,-200000
2749,-30569.24932,-110934.5401,163581.933,0.152846247,0.554672701,-0.817909665,-200000.00000,-200000,-200000
2750,-79304.80349,-100232.9136,153831.4375,0.396524017,0.501164568,-0.769157188,-200000.00000,-200000,-200000
2751,-122629.4607,-80598.17062,135889.4781,0.613147304,0.402990853,-0.67944739,-200000.00000,-200000,-200000
2752,-157590.784,-53367.50397,110982.2252,0.78795392,0.26683752,-0.554911126,-200000.00000,-200000,-200000
2753,-181806.7194,-20395.70178,80810.47039,0.909033597,0.101978509,-0.404052352,-200000.00000,-200000,-200000
2754,-193627.8943,16071.33493,47433.64548,0.968139472,-0.080356675,-0.237168227,-200000.00000,-200000,-200000
2755,-192249.9577,53549.71879,13129.40945,0.961249788,-0.267748594,-0.065647047,-200000.00000,-200000,-200000
2766,193505.5422,46176.40702,20575.33874,-0.967527711,-0.230882035,-0.102876694,-200000.00000,-200000,-200000
2767,192109.8489,8785.625204,54923.75391,-0.960549245,-0.043928126,-0.27461877,-200000.00000,-200000,-200000
2768,177620.0754,-27061.47282,87856.61895,-0.888100377,0.135307364,-0.439283095,-200000.00000,-200000,-200000
2769,151025.3257,-58919.61064,117131.6801,-0.755126629,0.294598053,-0.5856584,-200000.00000,-200000,-200000
2770,114139.6693,-84615.67867,140756.2532,-0.570698346,0.423078393,-0.703781266,-200000.00000,-200000,-200000
2771,69478.39982,-102396.8228,157123.0175,-0.347391999,0.511984114,-0.785615088,-200000.00000,-200000,-200000
2772,20086.51244,-111049.8713,165119.5267,-0.100432562,0.555249357,-0.825597633,-200000.00000,-200000,-200000
2773,-30668.90426,-109983.9636,164203.977,0.153344521,0.549919818,-0.821019885,-200000.00000,-200000,-200000
2774,-79328.20611,-99270.75194,154442.0717,0.396641031,0.49635376,-0.772210359,-200000.00000,-200000,-200000
2775,-122575.0136,-79639.44231,136502.4735,0.612875068,0.398197212,-0.682512367,-200000.00000,-200000,-200000
2776,-157462.2404,-52427.01642,111611.159,0.787311202,0.262135082,-0.558055795,-200000.00000,-200000,-200000
2777,-181612.9241,-19487.03355,81467.79312,0.908064621,0.097435168,-0.407338966,-200000.00000,-200000,-200000
2778,-193382.1756,16936.76711,48129.82529,0.966910878,-0.084683836,-0.240649126,-200000.00000,-200000,-200000
2779,-191969.2101,54363.44428,13872.21299,0.959846051,-0.271817221,-0.069361065,-200000.00000,-200000,-200000
2790,193257.8313,46792.96739,21490.20317,-0.966289157,-0.233964837,-0.107451016,-200000.00000,-200000,-200000
2791,191828.0819,9453.395177,55790.86236,-0.959140409,-0.047266976,-0.278954312,-200000.00000,-200000,-200000
2792,177323.622,-26337.74801,88671.61949,-0.88661811,0.13168874,-0.443358097,-200000.00000,-200000,-200000
2793,150734.5618,-58139.0594,117893.7728,-0.753672809,0.290695297,-0.589468864,-200000.00000,-200000,-200000
2794,113874.5761,-83781.36232,141468.2446,-0.569372881,0.418906812,-0.707341223,-200000.00000,-200000,-200000
2795,69257.1913,-101515.5245,157791.1269,-0.346285956,0.507577623,-0.788955635,-200000.00000,-200000,-200000
2796,19924.38318,-110131.6294,165752.9582,-0.099621916,0.550658147,-0.828764791,-200000.00000,-200000,-200000
2797,-30760.82242,-109041.381,164814.2865,0.153804112,0.545206905,-0.824071433,-200000.00000,-200000,-200000
2798,-79343.60851,-98318.12958,155042.3722,0.396718043,0.491590648,-0.775211861,-200000.00000,-200000,-200000
2799,-122512.8553,-78691.79615,137106.5334,0.612564276,0.393458981,-0.685532667,-200000.00000,-200000,-200000
2800,-157326.8067,-51499.04527,112232.4562,0.786634034,0.257495226,-0.561162281,-200000.00000,-200000,-200000
2801,-181413.5357,-18592.10898,82118.58828,0.907067679,0.092960545,-0.410592941,-200000.00000,-200000,-200000
2802,-193132.5466,17787.51951,48820.31959,0.965662733,-0.088937598,-0.244101598,-200000.00000,-200000,-200000
2803,-191686.5049,55161.90906,14609.84741,0.958432524,-0.275809545,-0.073049237,-200000.00000,-200000,-200000
2814,193006.3587,47405.09019,22389.7951,-0.965031794,-0.237025451,-0.111948976,-200000.00000,-200000,-200000
2815,191544.5198,10117.26198,56642.1921,-0.957722599,-0.05058631,-0.283210961,-200000.00000,-200000,-200000
